BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
3016086007,HG-U133_Plus_2,5284,5,1,Liver,A,lornoxicam,LNX,125,Human,in vitro,NA,Female,not specified,not specified,,8 hr,15,uM,High
3016086008,HG-U133_Plus_2,5284,5,2,Liver,A,lornoxicam,LNX,125,Human,in vitro,NA,Female,not specified,not specified,,8 hr,15,uM,High
3016086013,HG-U133_Plus_2,5284,6,1,Liver,A,lornoxicam,LNX,125,Human,in vitro,NA,Female,not specified,not specified,,24 hr,15,uM,High
3016086014,HG-U133_Plus_2,5284,6,2,Liver,A,lornoxicam,LNX,125,Human,in vitro,NA,Female,not specified,not specified,,24 hr,15,uM,High
3016086015,HG-U133_Plus_2,5285,1,1,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016086016,HG-U133_Plus_2,5285,1,2,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016086021,HG-U133_Plus_2,5285,2,1,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016086022,HG-U133_Plus_2,5285,2,2,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016086017,HG-U133_Plus_2,5285,3,1,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,8 hr,7,uM,Middle
3016086018,HG-U133_Plus_2,5285,3,2,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,8 hr,7,uM,Middle
3016086023,HG-U133_Plus_2,5285,4,1,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,24 hr,7,uM,Middle
3016086024,HG-U133_Plus_2,5285,4,2,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,24 hr,7,uM,Middle
3016086019,HG-U133_Plus_2,5285,5,1,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,8 hr,35,uM,High
3016086020,HG-U133_Plus_2,5285,5,2,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,8 hr,35,uM,High
3016086025,HG-U133_Plus_2,5285,6,1,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,24 hr,35,uM,High
3016086026,HG-U133_Plus_2,5285,6,2,Liver,A,danazol,DNZ,127,Human,in vitro,NA,Female,not specified,not specified,,24 hr,35,uM,High
3016086027,HG-U133_Plus_2,5286,1,1,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016086028,HG-U133_Plus_2,5286,1,2,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016087003,HG-U133_Plus_2,5286,2,1,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016087004,HG-U133_Plus_2,5286,2,2,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016086029,HG-U133_Plus_2,5286,3,1,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,8 hr,66,uM,Middle
3016086030,HG-U133_Plus_2,5286,3,2,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,8 hr,66,uM,Middle
3016087005,HG-U133_Plus_2,5286,4,1,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,24 hr,66,uM,Middle
3016087006,HG-U133_Plus_2,5286,4,2,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,24 hr,66,uM,Middle
3016087001,HG-U133_Plus_2,5286,5,1,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,8 hr,330,uM,High
3016087002,HG-U133_Plus_2,5286,5,2,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,8 hr,330,uM,High
3016087007,HG-U133_Plus_2,5286,6,1,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,24 hr,330,uM,High
3016087008,HG-U133_Plus_2,5286,6,2,Liver,A,etoposide,ETP,131,Human,in vitro,NA,Female,not specified,not specified,,24 hr,330,uM,High
3016087009,HG-U133_Plus_2,5287,1,1,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016087010,HG-U133_Plus_2,5287,1,2,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016087015,HG-U133_Plus_2,5287,2,1,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016087016,HG-U133_Plus_2,5287,2,2,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016087011,HG-U133_Plus_2,5287,3,1,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,8 hr,40,uM,Middle
3016087012,HG-U133_Plus_2,5287,3,2,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,8 hr,40,uM,Middle
3016087017,HG-U133_Plus_2,5287,4,1,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,24 hr,40,uM,Middle
3016088016,HG-U133_Plus_2,5287,4,2,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,24 hr,40,uM,Middle
3016087013,HG-U133_Plus_2,5287,5,1,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,8 hr,200,uM,High
3016088015,HG-U133_Plus_2,5287,5,2,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,8 hr,200,uM,High
3016087019,HG-U133_Plus_2,5287,6,1,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,24 hr,200,uM,High
3016088017,HG-U133_Plus_2,5287,6,2,Liver,A,phenylanthranilic acid,NPAA,140,Human,in vitro,NA,Female,not specified,not specified,,24 hr,200,uM,High
3016087025,HG-U133_Plus_2,5288,1,1,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016087026,HG-U133_Plus_2,5288,1,2,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,8 hr,0,uM,Control
3016088001,HG-U133_Plus_2,5288,2,1,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016088002,HG-U133_Plus_2,5288,2,2,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,24 hr,0,uM,Control
3016087027,HG-U133_Plus_2,5288,3,1,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,8 hr,60,uM,Middle
3016087028,HG-U133_Plus_2,5288,3,2,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,8 hr,60,uM,Middle
3016088003,HG-U133_Plus_2,5288,4,1,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,24 hr,60,uM,Middle
3016088004,HG-U133_Plus_2,5288,4,2,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,24 hr,60,uM,Middle
3016087029,HG-U133_Plus_2,5288,5,1,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,8 hr,300,uM,High
3016087030,HG-U133_Plus_2,5288,5,2,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,8 hr,300,uM,High
3016088005,HG-U133_Plus_2,5288,6,1,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,24 hr,300,uM,High
3016088006,HG-U133_Plus_2,5288,6,2,Liver,A,ajmaline,AJM,118,Human,in vitro,NA,Female,not specified,not specified,,24 hr,300,uM,High
3017912012,Rat230_2,5295,1,1,Liver,A,alpidem,ADM,171,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017912013,Rat230_2,5295,1,2,Liver,A,alpidem,ADM,171,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017912016,Rat230_2,5295,3,1,Liver,A,alpidem,ADM,171,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,Low
3017912017,Rat230_2,5295,3,2,Liver,A,alpidem,ADM,171,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,Low
3017919014,Rat230_2,5296,1,1,Liver,A,venlafaxine,VLF,172,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017919015,Rat230_2,5296,1,2,Liver,A,venlafaxine,VLF,172,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017919018,Rat230_2,5296,3,1,Liver,A,venlafaxine,VLF,172,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,1200,uM,Low
3017919019,Rat230_2,5296,3,2,Liver,A,venlafaxine,VLF,172,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,1200,uM,Low
3017918026,Rat230_2,5297,1,1,Liver,A,buspirone,BPR,173,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017918027,Rat230_2,5297,1,2,Liver,A,buspirone,BPR,173,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017918030,Rat230_2,5297,3,1,Liver,A,buspirone,BPR,173,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,70,uM,Low
3017919001,Rat230_2,5297,3,2,Liver,A,buspirone,BPR,173,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,70,uM,Low
3017922008,Rat230_2,5298,1,1,Liver,A,clozapine,CZP,174,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017922009,Rat230_2,5298,1,2,Liver,A,clozapine,CZP,174,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3017922012,Rat230_2,5298,3,1,Liver,A,clozapine,CZP,174,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,120,uM,Low
3017922013,Rat230_2,5298,3,2,Liver,A,clozapine,CZP,174,Rat,in vitro,NA,Male,not specified,not specified,,24 hr,120,uM,Low
3016092020,HG-U133_Plus_2,5314,1,1,Liver,A,alpidem,ADM,171,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016092021,HG-U133_Plus_2,5314,1,2,Liver,A,alpidem,ADM,171,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016092022,HG-U133_Plus_2,5314,2,1,Liver,A,alpidem,ADM,171,Human,in vitro,NA,Male,not specified,not specified,,24 hr,3,uM,Middle
3016092023,HG-U133_Plus_2,5314,2,2,Liver,A,alpidem,ADM,171,Human,in vitro,NA,Male,not specified,not specified,,24 hr,3,uM,Middle
3016092024,HG-U133_Plus_2,5314,3,1,Liver,A,alpidem,ADM,171,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,High
3016092025,HG-U133_Plus_2,5314,3,2,Liver,A,alpidem,ADM,171,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,High
3016092026,HG-U133_Plus_2,5315,1,1,Liver,A,venlafaxine,VLF,172,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016092027,HG-U133_Plus_2,5315,1,2,Liver,A,venlafaxine,VLF,172,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016092028,HG-U133_Plus_2,5315,2,1,Liver,A,venlafaxine,VLF,172,Human,in vitro,NA,Male,not specified,not specified,,24 hr,240,uM,Middle
3016092029,HG-U133_Plus_2,5315,2,2,Liver,A,venlafaxine,VLF,172,Human,in vitro,NA,Male,not specified,not specified,,24 hr,240,uM,Middle
3016092030,HG-U133_Plus_2,5315,3,1,Liver,A,venlafaxine,VLF,172,Human,in vitro,NA,Male,not specified,not specified,,24 hr,1200,uM,High
3016093001,HG-U133_Plus_2,5315,3,2,Liver,A,venlafaxine,VLF,172,Human,in vitro,NA,Male,not specified,not specified,,24 hr,1200,uM,High
3016093002,HG-U133_Plus_2,5317,1,1,Liver,A,clozapine,CZP,174,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016093003,HG-U133_Plus_2,5317,1,2,Liver,A,clozapine,CZP,174,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016093004,HG-U133_Plus_2,5317,2,1,Liver,A,clozapine,CZP,174,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,Middle
3016093005,HG-U133_Plus_2,5317,2,2,Liver,A,clozapine,CZP,174,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,Middle
3016093006,HG-U133_Plus_2,5317,3,1,Liver,A,clozapine,CZP,174,Human,in vitro,NA,Male,not specified,not specified,,24 hr,50,uM,High
3016093007,HG-U133_Plus_2,5317,3,2,Liver,A,clozapine,CZP,174,Human,in vitro,NA,Male,not specified,not specified,,24 hr,50,uM,High
3016093008,HG-U133_Plus_2,5319,1,1,Liver,A,buspirone,BPR,173,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016093009,HG-U133_Plus_2,5319,1,2,Liver,A,buspirone,BPR,173,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016093010,HG-U133_Plus_2,5319,2,1,Liver,A,buspirone,BPR,173,Human,in vitro,NA,Male,not specified,not specified,,24 hr,6,uM,Middle
3016093011,HG-U133_Plus_2,5319,2,2,Liver,A,buspirone,BPR,173,Human,in vitro,NA,Male,not specified,not specified,,24 hr,6,uM,Middle
3016093012,HG-U133_Plus_2,5319,3,1,Liver,A,buspirone,BPR,173,Human,in vitro,NA,Male,not specified,not specified,,24 hr,30,uM,High
3016093013,HG-U133_Plus_2,5319,3,2,Liver,A,buspirone,BPR,173,Human,in vitro,NA,Male,not specified,not specified,,24 hr,30,uM,High
3016093014,HG-U133_Plus_2,5320,1,1,Liver,A,nefazodone,NZD,175,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016093015,HG-U133_Plus_2,5320,1,2,Liver,A,nefazodone,NZD,175,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016093016,HG-U133_Plus_2,5320,2,1,Liver,A,nefazodone,NZD,175,Human,in vitro,NA,Male,not specified,not specified,,24 hr,6,uM,Middle
3016093017,HG-U133_Plus_2,5320,2,2,Liver,A,nefazodone,NZD,175,Human,in vitro,NA,Male,not specified,not specified,,24 hr,6,uM,Middle
3016093018,HG-U133_Plus_2,5320,3,1,Liver,A,nefazodone,NZD,175,Human,in vitro,NA,Male,not specified,not specified,,24 hr,30,uM,High
3016093019,HG-U133_Plus_2,5320,3,2,Liver,A,nefazodone,NZD,175,Human,in vitro,NA,Male,not specified,not specified,,24 hr,30,uM,High
3016095008,HG-U133_Plus_2,5321,1,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016095009,HG-U133_Plus_2,5321,1,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016095016,HG-U133_Plus_2,5321,2,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016095017,HG-U133_Plus_2,5321,2,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016095010,HG-U133_Plus_2,5321,3,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Low
3016095011,HG-U133_Plus_2,5321,3,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Low
3016095018,HG-U133_Plus_2,5321,4,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Low
3016095019,HG-U133_Plus_2,5321,4,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Low
3016095012,HG-U133_Plus_2,5321,5,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,2,uM,Middle
3016095013,HG-U133_Plus_2,5321,5,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,2,uM,Middle
3016095020,HG-U133_Plus_2,5321,6,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,2,uM,Middle
3016095021,HG-U133_Plus_2,5321,6,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,2,uM,Middle
3016095014,HG-U133_Plus_2,5321,7,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,10,uM,High
3016095015,HG-U133_Plus_2,5321,7,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,8 hr,10,uM,High
3016095022,HG-U133_Plus_2,5321,8,1,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,High
3016095023,HG-U133_Plus_2,5321,8,2,Liver,A,triazolam,TZM,120,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10,uM,High
3016095024,HG-U133_Plus_2,5322,1,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016095025,HG-U133_Plus_2,5322,1,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016096002,HG-U133_Plus_2,5322,2,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016096003,HG-U133_Plus_2,5322,2,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016095026,HG-U133_Plus_2,5322,3,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,400,uM,Low
3016095027,HG-U133_Plus_2,5322,3,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,400,uM,Low
3016096004,HG-U133_Plus_2,5322,4,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,400,uM,Low
3016096005,HG-U133_Plus_2,5322,4,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,400,uM,Low
3016095028,HG-U133_Plus_2,5322,5,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,2000,uM,Middle
3016095029,HG-U133_Plus_2,5322,5,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,2000,uM,Middle
3016096006,HG-U133_Plus_2,5322,6,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,2000,uM,Middle
3016096007,HG-U133_Plus_2,5322,6,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,2000,uM,Middle
3016095030,HG-U133_Plus_2,5322,7,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,10000,uM,High
3016096001,HG-U133_Plus_2,5322,7,2,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,8 hr,10000,uM,High
3016096008,HG-U133_Plus_2,5322,8,1,Liver,A,trimethadione,TMD,122,Human,in vitro,NA,Male,not specified,not specified,,24 hr,10000,uM,High
3016100009,HG-U133_Plus_2,5323,1,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016100010,HG-U133_Plus_2,5323,1,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016100016,HG-U133_Plus_2,5323,2,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016100017,HG-U133_Plus_2,5323,2,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016100011,HG-U133_Plus_2,5323,3,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,20,uM,Low
3016102018,HG-U133_Plus_2,5323,3,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,20,uM,Low
3016100018,HG-U133_Plus_2,5323,4,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,20,uM,Low
3016100019,HG-U133_Plus_2,5323,4,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,20,uM,Low
3016100012,HG-U133_Plus_2,5323,5,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,100,uM,Middle
3016100013,HG-U133_Plus_2,5323,5,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,100,uM,Middle
3016100020,HG-U133_Plus_2,5323,6,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,100,uM,Middle
3016100021,HG-U133_Plus_2,5323,6,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,100,uM,Middle
3016100014,HG-U133_Plus_2,5323,7,1,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,500,uM,High
3016100015,HG-U133_Plus_2,5323,7,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,8 hr,500,uM,High
3016100022,HG-U133_Plus_2,5323,8,2,Liver,A,bromoethylamine,BEA,134,Human,in vitro,NA,Male,not specified,not specified,,24 hr,500,uM,High
3016101009,HG-U133_Plus_2,5324,1,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016101010,HG-U133_Plus_2,5324,1,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016101017,HG-U133_Plus_2,5324,2,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016101018,HG-U133_Plus_2,5324,2,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Control
3016101011,HG-U133_Plus_2,5324,3,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Low
3016101012,HG-U133_Plus_2,5324,3,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Low
3016101019,HG-U133_Plus_2,5324,4,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Low
3016101020,HG-U133_Plus_2,5324,4,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,0,uM,Low
3016101013,HG-U133_Plus_2,5324,5,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,1,uM,Middle
3016101014,HG-U133_Plus_2,5324,5,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,1,uM,Middle
3016101021,HG-U133_Plus_2,5324,6,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,1,uM,Middle
3016101022,HG-U133_Plus_2,5324,6,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,1,uM,Middle
3016101015,HG-U133_Plus_2,5324,7,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,6,uM,High
3016101016,HG-U133_Plus_2,5324,7,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,8 hr,6,uM,High
3016101023,HG-U133_Plus_2,5324,8,1,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,6,uM,High
3016101024,HG-U133_Plus_2,5324,8,2,Liver,A,cyclosporine A,CSA,142,Human,in vitro,NA,Male,not specified,not specified,,24 hr,6,uM,High
3016100023,HG-U133_Plus_2,5325,1,1,Liver,A,doxorubicin,DOX,149,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
3016100024,HG-U133_Plus_2,5325,1,2,Liver,A,doxorubicin,DOX,149,Human,in vitro,NA,Male,not specified,not specified,,8 hr,0,uM,Control
