source,interaction,target
PTPN11,activates,GRB2
PDGFRB,activates,SH2B2
PTPN11,inhibits,SPRY1
SPRY1,inhibits,GRB2
PTPN11,inhibits,PXN
CSK,activates,PXN
CSK,activates,PTK2
CSK,inhibits,SRC
PTPN11,activates,PIK3CA
CALM2,inhibits,GRIN2A
ADORA2A,activates,GNAS
ADORA2A,activates,GNB2
VAV2,activates,ARHGAP1
VAV2,activates,CDC42
ARHGEF1,activates,ARHGAP1
GNA12,activates,ARHGEF1
GNA13,activates,ARHGEF1
CYTH2,activates,ARF1
PSD3,activates,ARF1
NRAS,activates,BRAF
PRKACA,activates,BRAF
DRD1,activates,GNB2
CHRM1,activates,GNB2
PRKCA,activates,PLAA
MAPK1,activates,PLAA
MAPK14,activates,PLAA
ARHGAP1,activates,CIT
PRKG2,activates,NOS1
PTK2,inhibits,ACTN3
BDKRB1,activates,GNB2
BDKRB1,activates,GNAQ
BDKRB1,activates,GNAI3
BDKRB1,activates,GNA11
RASGRF1,activates,NRAS
RASGRF1,activates,RAC1
CAMK2A,activates,RASGRF1
CALM2,inhibits,ITPR1
DUSP10,inhibits,MAPK14
RASA4,inhibits,NRAS
CALM2,activates,RASGRF1
RAPGEF3,activates,RAP1A
CALM2,activates,RIN1
RIN1,inhibits,NRAS
YWHAH,inhibits,RIN1
PRKD1,activates,YWHAH
PRKACA,activates,GLRA1
PRKCA,inhibits,GLRA1
SRC,activates,GLRA1
SRC,activates,GABRA1
NTRK2,activates,SHC1
GSK3A,activates,CREB1
AKT1,inhibits,GSK3A
PPP2R5C,activates,GSK3A
SH3KBP1,activates,JAK2
GNA13,activates,RDX
PTAFR,activates,GNAI3
CAMK4,activates,CREM
WASF1,activates,ARPC1B
PRKG2,activates,CD38
RGS2,inhibits,GNA11
RGS2,inhibits,GNAQ
RGS2,inhibits,GNAI3
MAPK1,activates,KCND2
IGF1R,activates,VAV2
AXIN1,activates,GSK3A
GSK3A,inhibits,CTNNB1
ANAPC1,inhibits,CTNNB1
GSK3A,activates,ANAPC1
GNAI3,inhibits,ADCY2
CREM,inhibits,CREB1
GRB2,activates,DNM1
SRC,activates,DNM1
TUBA1A,activates,DNM1
MAPK8IP1,activates,RASGRF1
MAPK8IP1,activates,TIAM1
ARFGEF2,activates,ARF1
PRKACA,activates,CREBBP
PRKG2,activates,CREB1
CREB1,activates,TAF1
PRKACA,activates,PPP1R1B
CREBBP,activates,CTNNB1
CARM1,activates,CTNNB1
FN1,activates,ITGB1
PPP1R1B,inhibits,PPP1CC
SIPA1,inhibits,RAP1A
PRKACA,inhibits,ADRB2
ARFGAP1,inhibits,ARF1
RAP1GAP,inhibits,RAP1A
RGS4,inhibits,GNAQ
RGS19,inhibits,GNAQ
PPP1R12B,inhibits,MYO18A
PTK2,activates,SHC1
F2RL1,activates,GNB2
F2RL1,activates,GNAQ
PRSS1,activates,F2RL1
ARRB1,inhibits,F2RL1
PTK2B,activates,EGFR
PRKCA,inhibits,NFASC
SHC1,activates,SOS1
NTRK1,activates,GRB2
MAP3K2,activates,PROK2
GNB2,inhibits,ADCY1
TSC2,inhibits,RAP1A
SYN1,inhibits,GNAZ
PAK1,inhibits,SYN1
DRD2,activates,GNAZ
HTR1A,activates,GNAZ
GNAZ,inhibits,ADCY5
GNAZ,inhibits,ADCY1
CBLB,inhibits,VAV2
PPP3R1,inhibits,PPP1R1B
PRKACA,inhibits,DRD1
SIAH2,inhibits,VAV2
DOK1,activates,RASGRP3
ABL1,activates,DOK1
EFNB2,activates,DOK1
EFNB2,activates,RASGRP3
ARRB1,inhibits,ADRB2
WNT6,activates,FZD1
WNT6,activates,MACROD1
CBLB,inhibits,SRC
CBLB,inhibits,PIK3CA
CBLB,inhibits,SHC1
CBLB,inhibits,EGFR
CBLB,inhibits,GRB2
CAMK2A,activates,KCND2
KCNIP3,inhibits,KCND2
PRKACA,inhibits,KCND2
KCNIP3,inhibits,KCND1
PRKACA,activates,MAPT
CSNK1G1,activates,MAPT
CAPN1,inhibits,MAPT
MAPK1,activates,MAPT
GAB1,activates,PIK3CA
CHRM4,activates,EEF1A2
CHRM4,activates,GNAI3
CHRM4,activates,GNB2
CALM2,activates,PLCB1
PRKACA,activates,GRIK1
PRKCA,activates,GRIK1
PPP3R1,activates,GABRA1
PRKACA,activates,GRIA1
GNB2,activates,CACNA1A
PRKCA,activates,CACNA1B
CAMK2A,activates,CACNA1B
PRKCA,inhibits,GRIA1
CAMK2A,activates,RYR1
SNPH,inhibits,STX3
DLG1,inhibits,GRIK1
HOMER2,activates,RYR1
CALM2,activates,DAPK1
COX5B,activates,APAF1
NAIP,inhibits,CASP9
HPCA,activates,NAIP
NAIP,inhibits,CASP3
NAIP,inhibits,CASP7
PRKACA,activates,MAP2
PRKCA,activates,MAP2
PRKCA,activates,MBP
SYK,activates,TUBA1A
ZAP70,activates,TUBA1A
FYN,activates,TUBA1A
LYN,activates,TUBA1A
SRC,inhibits,CTTN
CTTN,activates,DNM1
CALM2,inhibits,MARCKS
CDK5,activates,NEFH
PPP2R5C,inhibits,NEFH
PPP1CC,activates,CFL1
PPP2R5C,activates,CFL1
GSN,inhibits,CASP9
PPP3R1,inhibits,MAP2
PPP3R1,inhibits,MAPT
PPP3R1,inhibits,TUBA1A
MAPK1,inhibits,NEFH
MAPK1,inhibits,NEFM
CAPN1,inhibits,SPTBN2
PRKCA,inhibits,ADD1
CALM2,activates,ADD1
PRKACA,inhibits,ADD1
CALM2,inhibits,SPTBN2
EGFR,activates,EPB41
CSNK1G1,inhibits,ANK1
ROCK2,activates,CAPZB
PRKACA,activates,FLNA
SHANK1,activates,ARHGEF7
ARHGEF7,activates,GIT1
CAPN1,inhibits,MAP2
MYRIP,activates,CAMK2A
DPYSL2,activates,TUBA1A
PRKCA,activates,EIF4E
SRP54,activates,SRPRA
EIF2AK3,inhibits,EIF2S1
PROKR1,inhibits,EIF2S1
EIF4G2,inhibits,EIF4E
EIF5,activates,EIF2S1
EIF3J,activates,EIF4G2
PPP2R5C,inhibits,AKT1
SIVA1,inhibits,BCL2L1
CABP1,inhibits,CAMK2A
CALM2,inhibits,AKAP5
CALM2,inhibits,NRAS
CALM2,inhibits,VAPA
PRKCA,inhibits,GRK2
CALM2,inhibits,GRK2
GRB2,inhibits,PTPRA
AP2S1,activates,ARRB1
GABBR1,activates,GNAO1
GABBR1,activates,GNB2
PRKCA,activates,GRM1
PRKACA,activates,PDE3A
PRKACA,activates,PDE3B
PRKACA,activates,PDE4D
PRKG2,activates,PDE5A
PRKACA,activates,PDE5A
ARRB1,activates,PDE4D
PRKACA,activates,GRIN2A
GNA11,activates,PLCB1
CBLB,inhibits,CRK
CBLB,inhibits,FYN
CBLB,inhibits,LCK
CDC42,activates,MAP3K10
RAC1,activates,MAP3K10
SYNGAP1,inhibits,NRAS
CAMK2A,inhibits,SYNGAP1
RASGRP3,activates,AKT1
ILK,activates,AKT1
ILK,inhibits,GSK3A
CAMKK2,activates,CAMK4
CAMKK2,activates,AKT1
CAMK4,activates,SYN1
UNC13B,activates,STX3
CSNK1G1,activates,STX3
PKIA,inhibits,PRKACA
DYRK1A,inhibits,EIF2S1
DYRK1A,inhibits,MAPT
PPP2R5C,inhibits,BCAR1
GSK3A,activates,SERPINB2
CSNK1G1,activates,SERPINB2
SERPINB2,inhibits,PPP1CC
SH3KBP1,inhibits,ACTN3
SH3KBP1,inhibits,SPRY1
PPP5C,inhibits,MAPT
PPM1F,inhibits,CAMK1
PPM1F,inhibits,CAMK2A
PPM1F,inhibits,CAMK4
PPP1CC,inhibits,GRIN2A
PPP2R5C,inhibits,GRIN2A
PPP1CC,inhibits,CAMK2A
PRKACA,inhibits,PPP1R1A
PPP1R1A,inhibits,PPP1CC
PPP3R1,inhibits,SYN1
PRKCA,inhibits,GSK3A
IQGAP1,inhibits,CTNNB1
CDC42,activates,IQGAP1
RAC1,inhibits,IQGAP1
PTPRA,activates,FYN
PTPRA,activates,SRC
PTPRA,activates,LCK
CAMK2A,inhibits,STX3
CASP3,inhibits,PIP4K2A
GRK2,inhibits,OPRM1
ARRB1,inhibits,OPRM1
PRKCA,inhibits,BCL2
GSK3A,inhibits,JUN
GSK3A,inhibits,MAPT
RAF1,inhibits,BAD
PPM1A,activates,BAD
PPP2R5C,activates,BAD
PPP1CC,activates,BCL2
KHDRBS2,inhibits,CREBBP
SYT1,activates,STX3
RALA,activates,RALBP1
RELN,inhibits,ITGB1
PRKCA,inhibits,ATP2B1
PRKACA,inhibits,ATP2B1
PRKACA,inhibits,PTPN5
PPP3R1,activates,PTPN5
PTPN5,inhibits,MAPK1
CASP7,inhibits,MEF2B
CASP3,inhibits,MEF2B
SRC,activates,SPTBN2
FYN,activates,GRIA1
CAPN1,inhibits,GRIA1
PRKCA,inhibits,CACNA1C
PRKACA,inhibits,CACNA1C
PPP2R5C,activates,CACNA1C
PRKCA,activates,IRS1
CAMK2A,inhibits,ARHGAP32
RACK1,inhibits,FYN
PPP2R5C,inhibits,CREB1
PRKCA,inhibits,GABRA1
PRKCA,inhibits,PLCB1
PRKACA,inhibits,PLCB1
PRKCA,inhibits,DGUOK
AKT1,inhibits,TP53BP1
BAX,inhibits,BAD
BAK1,inhibits,BAD
PPP2R5C,inhibits,CAMK4
PAK1,inhibits,MYLK
GSK3A,inhibits,NFATC1
CSNK1G1,inhibits,NFATC1
MAPK14,inhibits,NFATC1
PRKACA,inhibits,NFATC1
YWHAH,inhibits,NFATC1
YWHAH,inhibits,FOXO1
PTK2,activates,BCAR1
MAP3K1,activates,MAPK8
PIN1,activates,JUN
SV2A,activates,SYT1
CDC42,activates,WASF1
GRB2,activates,WASF1
EGFR,activates,WASF1
PPP2R5C,inhibits,BCL2
CASP3,inhibits,PPP2R5C
CASP3,activates,PPP3R1
SRC,activates,PLCG1
LCK,activates,PLCG1
LYN,activates,PLCG1
FYN,activates,PLCG1
HCK,activates,PLCG1
ROCK2,activates,DPYSL2
ARHGEF12,activates,ARHGAP1
SRC,activates,DLG4
JUN,activates,CREB1
MAP3K1,activates,EPHA4
MAPK14,activates,JUN
CAMK2A,activates,DLG1
PPP2R5C,inhibits,CAMK1
CAMK2A,inhibits,PPP2R5C
MACROD1,activates,FZD1
PTK2,activates,PXN
CRK,activates,PXN
EGFR,inhibits,CRK
BCL2,inhibits,BID
BCL2,inhibits,BIK
BIK,inhibits,BCL2L1
ARHGAP32,inhibits,ARHGAP1
YWHAH,inhibits,RAF1
PPP3R1,inhibits,PPP1R1A
CASP3,inhibits,RB1
PPP3R1,inhibits,CAMK4
DAPK1,inhibits,STX3
CASP8,inhibits,PROKR1
CASP3,inhibits,PROKR1
CASP7,inhibits,PROKR1
PPP3R1,inhibits,GRIN2A
STXBP6,inhibits,STX3
CALM2,activates,RYR1
CNR1,activates,GNAI3
CNR1,activates,GNAO1
CNR2,activates,GNAI3
CNR2,activates,GNAO1
CNR2,activates,GNB2
PPP3R1,activates,ITPR1
FKBP1A,activates,PPP3R1
ANK1,activates,ITPR1
GRM7,activates,GNAI3
GRM7,activates,GNAO1
GRM7,activates,GNB2
CALM2,inhibits,GRM7
PRKCA,activates,GRM7
PRKACA,activates,GRM7
PRKG2,activates,GRM7
CALM2,inhibits,DRD2
PICK1,inhibits,GRM7
GSK3A,inhibits,PSEN1
SRI,inhibits,RYR1
DOC2A,activates,UNC13B
DLG4,activates,MAP1A
MAP3K10,activates,DLG4
SRC,activates,RACK1
SRC,activates,GRK2
SRC,activates,MUSK
CALM2,activates,RAC1
CALM2,activates,RIT2
EPB41,activates,GRIA1
PPP3R1,inhibits,CACNA1C
SRC,activates,SYK
LYN,activates,SYK
SYK,activates,PLCG1
NF1,inhibits,NRAS
DRD3,activates,GNAI3
DRD3,activates,GNAO1
DRD3,activates,GNB2
DRD3,activates,GRB2
CAMK2A,activates,SYT1
MAPK1,activates,KHDRBS2
SRC,activates,CACNA1C
FYN,activates,CACNA1C
PRKACA,inhibits,KCNJ4
FYN,activates,DLG4
GDF15,activates,ERBB2
PRKACA,inhibits,CACNA1A
BAG2,activates,RAF1
BAG2,activates,BCL2
MDM2,inhibits,TP53BP1
DLGAP1,activates,NOS1
PRKACA,activates,STK24
ITGB1,activates,PTK2B
PPP3R1,activates,BAD
YWHAH,activates,TP53BP1
NTRK2,activates,IRS2
IRS2,activates,PIK3CA
NTRK2,activates,IRS1
YWHAH,inhibits,IRS1
MAPK1,activates,MEF2B
CAPN1,inhibits,CABIN1
CABIN1,inhibits,PPP3R1
MAPK1,activates,MARCKS
PRKACA,inhibits,GABRA1
PPP3R1,inhibits,CREB1
DNAJC5,inhibits,CACNA1B
DNAJC5,activates,GNB2
CREB1,activates,GTF2B
SHC1,activates,PIK3CA
ERBB2,activates,PIK3CA
NTRK1,activates,PIK3CA
PRKACA,activates,RIMS1
AP1B1,inhibits,GABRA1
AP1B1,activates,CLTA
AP1B1,activates,DNM1
ARHGAP1,activates,PIP4K2A
PRMT1,activates,KHDRBS2
GZMB,activates,RAB3A
COL1A1,activates,ITGB1
VTN,activates,ITGB1
FGA,activates,ITGB1
RAPGEF1,activates,NRAS
PENK,activates,OPRK1
PENK,activates,OPRL1
OPRD1,activates,GNB2
OPRK1,activates,GNB2
OPRM1,activates,GNB2
OPRL1,activates,GNB2
OPRD1,activates,GNAO1
OPRD1,activates,GNAI3
OPRK1,activates,GNAO1
OPRK1,activates,GNAI3
OPRM1,activates,GNAO1
OPRM1,activates,GNAI3
OPRL1,activates,GNAO1
OPRL1,activates,GNAI3
ERBB2,activates,SNTA1
GRIN2A,activates,PLCG1
GRIN2A,activates,DLG3
NTRK1,activates,IRS1
RAP2A,activates,NRAS
RAP2A,activates,RALGDS
IGF1R,activates,SHC1
IGF1R,activates,GRB10
GRB10,inhibits,IGF1R
INSR,activates,GRB10
GRB10,activates,PIK3CA
PPP1CC,inhibits,CREB1
CERK,activates,RAF1
TP73,inhibits,UVRAG
ULK1,activates,GABARAP
ULK1,activates,ATG14
GABARAP,inhibits,DVL2
YWHAQ,inhibits,RPTOR
MTOR,activates,AKT1
MTOR,activates,RPS6KB2
GSK3B,activates,KAT5
RELA,activates,BECN1
EIF4EBP1,inhibits,RPTOR
RB1CC1,activates,TP53
RB1CC1,inhibits,PTK2B
RB1CC1,activates,ATG16L1
RB1CC1,inhibits,TSC1
KAT5,activates,ULK1
DYNLL2,inhibits,AMBRA1
NFKBIE,inhibits,NFE2L2
NFKBIE,inhibits,PAG1
ENC1,inhibits,NFE2L2
IKBKB,inhibits,NFE2L2
MAPK13,inhibits,NFE2L2
HDAC3,inhibits,NFE2L2
HDAC3,inhibits,PAG1
MAFG,inhibits,JUN
TNF,activates,NFE2L2
ESR1,inhibits,NFE2L2
PTMA,inhibits,KEAP1
HSP90AB1,inhibits,KEAP1
TXN,activates,SETD2
PRKCA,activates,NFE2L2
YY1,inhibits,CFTR
MT3,activates,HMOX1
MT3,activates,NFE2L2
PTGS2,inhibits,KEAP1
NFE2L2,activates,CASP3
MAP2K6,inhibits,NFE2L2
MAPK12,inhibits,NFE2L2
RBX1,inhibits,NFKBIA
RBX1,inhibits,NFE2L2
CSNK2A1,inhibits,KEAP1
CSNK2A1,inhibits,NFE2L2
SQSTM1,inhibits,KEAP1
MAP1LC3B,activates,SQSTM1
HDAC1,inhibits,MAFK
HDAC1,inhibits,NFE2L2
KEAP1,inhibits,IKBKB
KEAP1,inhibits,GSTA1
KEAP1,inhibits,RAC1
MAPK11,inhibits,NFE2L2
NFE2L2,inhibits,CCL2
NFE2L2,inhibits,CFTR
NFE2L2,inhibits,VAMP1
NFE2L2,inhibits,MUC5AC
MAPK14,inhibits,NFE2L2
GSK3B,inhibits,NFE2L2
GADD45GIP1,inhibits,NFE2L2
HDAC2,inhibits,NFE2L2
SIRT1,inhibits,NFE2L2
PGAM5,inhibits,NFE2L2
FBXW11,inhibits,NFKBIA
BTRC,inhibits,NFKBIA
KLF2,activates,NFE2L2
ATM,activates,NFKBIA
IKBKG,activates,NFKBIA
CHUK,inhibits,NCOR2
CHUK,activates,RELA
ERC1,activates,CHUK
IKBKG,activates,NFKBIB
MAPK14,activates,CSNK2A1
MAPK14,activates,CSNK2B
CSNK2A2,inhibits,NFKBIA
CSNK2B,inhibits,NFKBIA
MAPK14,inhibits,NFKBIA
EP300,activates,RELA
IKBKB,activates,NFKBIE
IKBKE,activates,RELA
RIPK1,activates,IKBKG
MAP3K1,activates,IKBKB
MAP3K14,activates,CHUK
MAP3K3,activates,IKBKB
TAB3,activates,MAP3K7
ATM,activates,MRE11
ATM,activates,RAD50
NFKB1,activates,NCOR2
NFKB1,activates,RELA
HDAC3,inhibits,NFKB1
RELA,inhibits,NFKBIA
NFKB2,activates,RELB
RPS6KA5,activates,RELA
YWHAQ,inhibits,FOXO3
AXIN1,activates,APC
UBE2N,activates,UBE2V1
TAB3,activates,TAB2
UBE2V1,activates,TRAF6
MAPK3,activates,RPS6KA2
MAPK1,activates,RPS6KA2
PDPK1,activates,RPS6KA3
PDPK1,activates,RPS6KA2
MAP3K7,activates,CHUK
MAP3K7,activates,MAP3K14
TRAF6,activates,ECSIT
ECSIT,activates,MAP3K1
MAP3K1,activates,CHUK
MAP2K6,activates,MAPK8
FOS,activates,JUN
JUN,activates,FOS
TOLLIP,inhibits,IRAK1
CD14,activates,TLR4
TLR4,activates,MYD88
IRAK1,activates,TLR4
IRAK4,activates,TLR4
CASP12,inhibits,CASP1
COP1,inhibits,CASP1
DHX58,inhibits,DDX58
DDX58,inhibits,TRAF3
DDX58,activates,TBK1
DDX58,activates,IKBKE
DDX58,inhibits,IFIH1
IFIH1,inhibits,DDX58
IFIH1,inhibits,TRAF3
IFIH1,activates,TBK1
IFIH1,activates,IKBKE
MAVS,inhibits,TRAF3
MAVS,activates,IKBKE
DHX58,inhibits,MAVS
DHX58,inhibits,TRAF3
DHX58,inhibits,TBK1
DHX58,inhibits,IKBKE
DHX58,inhibits,IFIH1
MAVS,activates,CHUK
TRAF3,activates,IKBKE
IKBKE,activates,TBK1
TBK1,activates,IKBKE
TRAF3,activates,TBK1
TANK,activates,TBK1
DHX58,inhibits,IRF3
DHX58,inhibits,IRF7
MAVS,activates,IRF3
MAVS,inhibits,IRF7
ZBP1,activates,TBK1
CARD18,inhibits,NLRC4
CARD18,inhibits,PYCARD
COP1,inhibits,NLRC4
COP1,inhibits,PYCARD
CARD17,inhibits,NLRC4
CARD17,inhibits,PYCARD
CARD17,inhibits,CASP1
CASP1,inhibits,NLRC4
CARD18,inhibits,NLRP1
CARD18,inhibits,CASP5
COP1,inhibits,NLRP1
COP1,inhibits,CASP5
CARD17,inhibits,NLRP1
CARD17,inhibits,CASP5
CASP1,inhibits,NLRP1
CASP1,inhibits,CASP5
CARD18,inhibits,NLRP2
COP1,inhibits,NLRP2
COP1,inhibits,CARD8
CARD17,inhibits,NLRP2
CARD17,inhibits,CARD8
CASP1,inhibits,NLRP2
MAP3K7,activates,MAPK8
NOD1,activates,DEFB104A
NOD1,activates,MAPK14
NOD1,activates,MAPK8
NLRC4,inhibits,NOD1
NOD1,inhibits,RIPK2
NLRC4,inhibits,RIPK2
NOD1,activates,CASP1
RIPK2,activates,IKBKB
NOD2,activates,DEFA5
NOD2,activates,DEFB104A
ERBIN,inhibits,NOD2
NOD2,activates,MAPK1
NLRC4,inhibits,NOD2
NOD2,inhibits,RIPK2
NOD2,activates,MAPK14
CARD9,activates,MAPK14
NOD2,activates,MAPK8
CARD9,activates,MAPK8
ERBIN,inhibits,RIPK2
NOD2,inhibits,NOD1
RIPK2,activates,MAP3K7
TRAF6,activates,IKBKB
TRAF6,activates,NFKBIA
RIPK2,activates,MAPK14
TRAF6,activates,MAPK14
MAP3K7,activates,MAPK14
RIPK2,activates,MAPK8
TRAF6,activates,MAPK8
UBE2N,inhibits,MAP3K7
PYDC1,inhibits,CASP1
RIPK2,activates,CHUK
RIPK2,activates,IKBKG
TRIP6,activates,RIPK2
RNF125,inhibits,DDX58
RNF125,inhibits,IFIH1
TRAF6,inhibits,IKBKG
IFNG,activates,PSMB10
TNFRSF1A,activates,CASP8
TRAF2,activates,CHUK
CASP10,activates,CASP7
CASP4,activates,CASP1
EIF2AK2,activates,TP53
HSPA1A,inhibits,AIFM1
BID,activates,CYCS
CASP3,activates,GAS2
PRKCZ,activates,NFKB1
TBK1,activates,NFKB1
MAP3K7,activates,NFKB1
IL1R1,activates,MYD88
IRAK4,activates,TRAF6
TLR2,activates,TLR1
TLR1,activates,TLR2
TIRAP,activates,TRAF6
TLR2,activates,MYD88
TLR2,activates,TLR6
TLR6,activates,TLR2
TLR2,activates,TOLLIP
IRAK1,activates,TLR2
TLR3,activates,TICAM2
RIPK1,activates,RIPK3
TICAM1,activates,RIPK3
SOCS3,inhibits,IFNGR1
PRKCD,activates,STAT1
TRAF6,activates,IRF5
JAK2,activates,JAK1
JAK1,activates,JAK2
IFNGR1,activates,STAT1
JAK1,activates,TYK2
STAT2,activates,STAT1
CREBBP,activates,IRF9
EP300,activates,IRF9
MAPK1,activates,RPS6KA4
NLRP1,activates,APAF1
CARD9,activates,RIPK2
CARD6,activates,RIPK2
FADD,activates,DEDD
POP1,inhibits,PYCARD
PYDC2,inhibits,PYCARD
SLC9A3R1,activates,CFTR
GRK6,inhibits,SLC9A3R1
MAGI2,activates,PTEN
PTPN13,activates,EFNB1
PTPN13,inhibits,FAS
MAPK12,activates,SNTA1
SLC9A3R2,activates,PLCB3
MAGI3,activates,PTEN
GOPC,inhibits,CFTR
ARVCF,activates,ERBIN
CTNND2,activates,ERBIN
PPP1CA,inhibits,AXIN1
PPP1CA,inhibits,BRCA1
PPP1CA,activates,CASP9
PPP1CA,activates,CCND3
PPP1CA,activates,CDC25C
PPP1CA,inhibits,MAPK1
PPP1CA,inhibits,MAPK3
PPP1CA,activates,MDM2
PPP1CA,activates,NOS3
AKT2,inhibits,CASP9
PPP1CA,activates,PFN1
PPP1CA,inhibits,STAT3
PPP1CA,inhibits,TP53
PPP1CB,inhibits,AKT1
PPP1CB,inhibits,AXIN1
PPP1CB,activates,IKZF1
PPP1CB,activates,MDM2
PPP1CB,activates,NF2
ITGB1BP1,inhibits,ITGB1
MZF1,activates,PRKCA
PPP1CB,activates,NOS3
PPP1CB,inhibits,TP53
PPP1CC,inhibits,AXIN1
CSNK2A1,activates,NPHP1
PPP1CC,activates,CDK9
PPP1CC,activates,MDM2
PPP1CC,activates,NOS3
XAF1,inhibits,BIRC2
PPP1CC,inhibits,TP53
PPP1R2,inhibits,PPP1CA
XAF1,inhibits,BIRC3
ITGB1BP1,inhibits,ITGB4
ITGB1BP1,inhibits,ITGB5
ITGB1BP1,inhibits,ITGB6
PPP2CA,inhibits,AKT1
DOK1,inhibits,ITGB1
PPP2CA,inhibits,AKT2
CASP3,activates,DFFB
DOK1,inhibits,ITGB2
ITGB1BP1,inhibits,ITGB8
PPP2CA,inhibits,AKT3
DOK1,inhibits,ITGB7
PPP2CA,inhibits,ATM
PPP2CA,activates,BCL2
PPP2CA,inhibits,CARD11
PPP2CA,inhibits,CHEK1
PPP2CA,activates,CHEK2
PPP2CA,inhibits,ICK
PPP2CA,activates,CTNNB1
PPP2CA,activates,EEF2
DOK1,inhibits,ITGB8
ELK1,activates,PRKCA
PPP2CA,inhibits,ELF1
PPP2CA,activates,FOXO3
PPP2CA,activates,FOXO1
PPP2CA,activates,FOXO6
PPP2CA,activates,FOXO4
PPP2CA,activates,HDAC4
PPP2CA,activates,HDAC7
PPP2CA,inhibits,MAP2K1
PPP2CA,inhibits,MAP2K2
CDK1,activates,INCENP
PPP2CA,inhibits,MAP3K3
FES,inhibits,BCR
PPP2CA,inhibits,MAP3K7
PPP2CA,inhibits,MAPK15
PPP2CA,inhibits,MAPK1
PPP2CA,inhibits,MAPK3
CMA1,activates,EDN1
PPP2CA,inhibits,MKNK1
G3BP1,activates,EIF2AK2
TEC,activates,BTK
CAPRIN1,activates,G3BP1
BIRC2,inhibits,CASP2
PPP2CA,inhibits,PRKCD
PPP2CA,inhibits,RACGAP1
PPP2CA,activates,RAF1
PPP2CA,activates,RB1
PTPRJ,inhibits,PDGFRB
PPP2CA,activates,RBL1
PPP2CA,activates,RBL2
PPP2CA,inhibits,RELA
PPP2CA,inhibits,SNCA
PPP2CA,activates,SP1
SRC,inhibits,PPP2CA
PPP2CA,inhibits,STK3
PPP2CA,inhibits,STK4
PPP2CA,activates,TFCP2
PPP2CA,inhibits,TNNI3
PPP2CA,activates,TP53
PPP2CB,inhibits,AKT1
PPP2CB,inhibits,AKT2
PPP2CB,inhibits,AKT3
MALT1,activates,TAB2
PPP2CB,inhibits,ATM
PPP2CB,activates,BCL2
PPP2CB,inhibits,CARD11
PPP2CB,inhibits,CHEK1
PPP2CB,activates,CHEK2
PPP2CB,inhibits,ELF1
PPP2CB,activates,HDAC7
CSNK2A2,inhibits,CTDP1
LAT,activates,GRB2
MAPK3,inhibits,STMN1
PPP2CB,inhibits,IKBKB
PPP2CB,activates,MDM2
PPP2CB,inhibits,MYC
CSNK2A1,inhibits,CTDP1
PPP2CB,inhibits,RALA
AKT1,activates,H3F3B
PPP2CB,activates,TP53
PPP2R1A,inhibits,MAPT
PPP2R1A,activates,SGO1
ASPSCR1,activates,VCPKMT
PPP2R2A,inhibits,PPP2CA
PPP2R2A,activates,TGFBR1
PPP2R2B,inhibits,PDPK1
CSNK2B,inhibits,CTDP1
PPP2R2C,inhibits,SRC
PPP2R5A,activates,TGFBR1
PPP2R5B,inhibits,AKT1
PPP2R5B,inhibits,BCL2
PPP2R5B,activates,CASP3
G3BP2,inhibits,NFKBIA
PPP2R5C,activates,ATF1
MAPK3,inhibits,PPP2R5C
PPP2R5C,inhibits,RPS6KB1
PPP2R5D,activates,RAF1
PPP3CA,activates,BAD
PPP3CA,activates,DNM1L
GAB2,activates,PIK3CA
PPP3CA,inhibits,FLNA
PPP3CA,activates,NFATC1
PPP3CA,activates,NFATC2
PPP3CA,activates,NFATC3
PPP3CB,activates,BAD
PPP3CB,activates,DNM1L
PPP3CB,inhibits,FLNA
PPP3CB,activates,NFATC1
LMO2,activates,TAL1
PORCN,activates,WNT3A
PPP3CB,activates,NFATC2
PPP3CB,activates,TFEB
PPP3CC,activates,BAD
PPP3CC,activates,DNM1L
PPP3CC,inhibits,FLNA
PPP3CC,activates,NFATC1
PPP3CC,activates,NFATC2
PPP4C,activates,BANF1
PPP4C,inhibits,HDAC3
PPP4C,inhibits,NDEL1
PPP4C,activates,RELA
PPP5C,inhibits,CDC37
PPP5C,inhibits,ICK
PPP5C,inhibits,MAP3K5
PPP5C,inhibits,NR3C1
CAMK1G,activates,EIF4G3
PRCC,activates,MAD2L2
PRDM16,activates,PPARG
PRDM16,activates,SKI
PREX2,activates,RAC1
DRD2,activates,GNAI1
PRKAA1,inhibits,CFTR
PRKAA1,inhibits,CRTC2
LPAR1,activates,GNAI1
PRKAA1,inhibits,CRY1
PRKAA1,inhibits,CTBP1
PRKAA1,inhibits,EP300
PRKAA1,activates,FOXO1
PRKAA1,activates,FOXO3
PRKAA1,activates,FOXO4
PRKAA1,activates,FOXO6
P2RY10,activates,GNAI1
PRKAA1,inhibits,GBF1
PRKAA1,activates,GFPT1
PRKAA1,inhibits,GLI1
P2RY14,activates,GNAI1
PRKAA1,inhibits,HDAC4
PRKAA1,inhibits,HDAC5
PRKAA1,inhibits,HDAC7
PRKAA1,inhibits,HNF4A
PRKAA1,activates,KLC2
PRKAA1,activates,KPNA2
PRKAA1,inhibits,LIPE
PRKAA1,activates,MFF
PRKAA1,inhibits,MLXIPL
NMUR2,activates,GNAI1
PRKAA1,activates,NOS3
PRKAA1,inhibits,NR2C2
PRKAA1,activates,PFKFB2
PRKAA1,activates,PFKFB3
