"","exp1","exp2","Jc"
"765","geldanamycin_HEPG2_24 h_3.33 µM","spiperone_HEPG2_6 h_10 µM",0.0385078219013237
"766","geldanamycin_HEPG2_24 h_3.33 µM","spiperone_HEPG2_6 h_3 µM",0.0529761904761905
"767","geldanamycin_HEPG2_24 h_3.33 µM","temozolomide_HEPG2_6 h_10 µM",0.909253731343284
"768","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.038529934795495
"769","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.0371035308198683
"770","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.0318892900120337
"771","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0283987915407855
"772","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.0359281437125748
"773","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0269138755980861
"774","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.042086544161233
"775","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.0301023479831427
"776","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.912364945978391
"777","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0486803519061584
"778","geldanamycin_HEPG2_24 h_3.33 µM","thapsigargin_HEPG2_6 h_10 µM",0.0302850356294537
"779","geldanamycin_HEPG2_24 h_3.33 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.046828689982217
"780","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_24 h_20 µM",0.0418410041841004
"781","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_24 h_5 µM",0.0265220012055455
"782","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_6 h_10 µM",0.0370813397129187
"783","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_6 h_20 µM",0.0301023479831427
"784","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_6 h_5 µM",0.0411039342337052
"785","geldanamycin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.133828996282528
"786","geldanamycin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.126623376623377
"787","geldanamycin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.191637630662021
"788","geldanamycin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.153543307086614
"789","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.106761565836299
"790","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.106918238993711
"791","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0569105691056911
"792","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.148760330578512
"793","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0972762645914397
"794","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.14344262295082
"795","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.212927756653992
"796","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.118577075098814
"797","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.157692307692308
"798","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.122529644268775
"799","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.16793893129771
"800","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0480374926772115
"801","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",1
"802","geldanamycin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.178438661710037
"803","geldanamycin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.17910447761194
"804","geldanamycin_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.137339055793991
"805","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.158301158301158
"806","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.138461538461538
"807","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.0895522388059701
"808","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.151419558359621
"809","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.183673469387755
"810","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.199288256227758
"811","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.137651821862348
"812","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.172690763052209
"813","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.146341463414634
"814","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.174418604651163
"815","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.168918918918919
"816","geldanamycin_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0484347312463083
"817","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.115254237288136
"818","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.196911196911197
"819","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.131782945736434
"820","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.152892561983471
"821","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.108303249097473
"822","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.13953488372093
"823","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.175438596491228
"824","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.099236641221374
"825","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0481569560047562
"826","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.133540372670807
"827","geldanamycin_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.151291512915129
"828","geldanamycin_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.256410256410256
"829","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.194029850746269
"830","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.12
"831","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.135036496350365
"832","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.129411764705882
"833","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.121794871794872
"834","mitomycin-c_HCC515_24 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.230769230769231
"835","mitomycin-c_HCC515_24 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.124528301886792
"836","mitomycin-c_HCC515_24 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.176706827309237
"837","mitomycin-c_HCC515_24 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.226130653266332
"838","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.15929203539823
"839","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.143396226415094
"840","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0290528762347472
"841","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.145
"842","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.142156862745098
"843","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.15
"844","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.125
"845","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.17
"846","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.0956521739130435
"847","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.169154228855721
"848","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.13716814159292
"849","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0363311494937463
"850","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.178438661710037
"851","mitomycin-c_HCC515_24 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",1
"852","mitomycin-c_HCC515_24 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.191964285714286
"853","mitomycin-c_HCC515_24 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.119170984455959
"854","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.110619469026549
"855","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.21078431372549
"856","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.125
"857","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.132616487455197
"858","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.16796875
"859","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.156626506024096
"860","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.16
"861","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.221105527638191
"862","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.152263374485597
"863","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.239024390243902
"864","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.192771084337349
"865","mitomycin-c_HCC515_24 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0366366366366366
"866","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.176470588235294
"867","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.254807692307692
"868","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.179611650485437
"869","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.121951219512195
"870","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.252427184466019
"871","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.09375
"872","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.104247104247104
"873","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.17156862745098
"874","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0325301204819277
"875","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.166051660516605
"876","mitomycin-c_HCC515_24 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.168888888888889
"877","mitomycin-c_HCC515_24 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.245762711864407
"878","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.348258706467662
"879","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.241935483870968
"880","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.235849056603774
"881","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.195
"882","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.166666666666667
"883","mitomycin-c_HCC515_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.175115207373272
"884","mitomycin-c_HCC515_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.207317073170732
"885","mitomycin-c_HCC515_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.253218884120172
"886","mitomycin-c_HCC515_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.252577319587629
"887","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.202764976958525
"888","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.217741935483871
"889","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0254924681344148
"890","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.225806451612903
"891","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.202072538860104
"892","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.192708333333333
"893","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.217194570135747
"894","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.201030927835052
"895","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.206730769230769
"896","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.193877551020408
"897","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.219047619047619
"898","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0357355568790947
"899","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.17910447761194
"900","mitomycin-c_HCC515_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.191964285714286
"901","mitomycin-c_HCC515_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",1
"902","mitomycin-c_HCC515_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.174863387978142
"903","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.19047619047619
"904","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.248730964467005
"905","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.163461538461538
"906","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.240157480314961
"907","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.206477732793522
"908","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.275555555555556
"909","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.215789473684211
"910","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.180487804878049
"911","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.251121076233184
"912","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.15
"913","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.179282868525896
"914","mitomycin-c_HCC515_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0286225402504472
"915","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.192307692307692
"916","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.203703703703704
"917","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.32967032967033
"918","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.205263157894737
"919","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.168181818181818
"920","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.178743961352657
"921","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.182572614107884
"922","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.208121827411168
"923","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0251346499102334
"924","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.23046875
"925","mitomycin-c_HCC515_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.207373271889401
"926","mitomycin-c_HCC515_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.257510729613734
"927","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.310679611650485
"928","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.185567010309278
"929","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.231132075471698
"930","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.314917127071823
"931","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.293103448275862
"932","quercetin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.172413793103448
"933","quercetin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.138888888888889
"934","quercetin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.187192118226601
"935","quercetin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.215189873417722
"936","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.147540983606557
"937","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.218446601941748
"938","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0238237045860631
"939","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.220689655172414
"940","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.183006535947712
"941","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.202702702702703
"942","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.217877094972067
"943","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.22972972972973
"944","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.242236024844721
"945","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.236486486486486
"946","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.21301775147929
"947","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0280146163215591
"948","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.137339055793991
"949","quercetin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.119170984455959
"950","quercetin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.174863387978142
"951","quercetin_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",1
"952","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.213414634146341
"953","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.203703703703704
"954","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.21656050955414
"955","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.133047210300429
"956","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.13302752293578
"957","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.123809523809524
"958","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.208053691275168
"959","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.224358974358974
"960","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.14572864321608
"961","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.246913580246914
"962","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.177884615384615
"963","quercetin_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0251071647274954
"964","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.169230769230769
"965","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.167597765363128
"966","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.224358974358974
"967","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.171052631578947
"968","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.131868131868132
"969","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.176829268292683
"970","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.206185567010309
"971","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.176100628930818
"972","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.0240295748613678
"973","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0909090909090909
"974","quercetin_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.17877094972067
"975","quercetin_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.157894736842105
"976","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.19672131147541
"977","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.154838709677419
"978","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.173184357541899
"979","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.106508875739645
"980","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.136986301369863
"981","radicicol_HEPG2_24 h_0.04 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.17156862745098
"982","radicicol_HEPG2_24 h_0.04 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.185654008438819
"983","radicicol_HEPG2_24 h_0.04 um","brefeldin-a_HEPG2_6 h_10 µM",0.254545454545455
"984","radicicol_HEPG2_24 h_0.04 um","brefeldin-a_HEPG2_6 h_100 nM",0.164102564102564
"985","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.04 um",0.150234741784038
"986","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.04 µM",0.265486725663717
"987","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.12 um",0.0287390029325513
"988","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.12 µM",0.19774011299435
"989","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.37 um",0.161290322580645
"990","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.37 µM",0.203389830508475
"991","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_1.11 um",0.13963963963964
"992","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_1.11 µM",0.160427807486631
"993","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_10 µM",0.236842105263158
"994","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_10.0 um",0.147368421052632
"995","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_3.33 um",0.170731707317073
"996","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_3.33 µM",0.0348348348348348
"997","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_6 h_10 µM",0.158301158301158
"998","radicicol_HEPG2_24 h_0.04 um","mitomycin-c_HCC515_24 h_10 µM",0.110619469026549
"999","radicicol_HEPG2_24 h_0.04 um","mitomycin-c_HCC515_6 h_10 µM",0.19047619047619
"1000","radicicol_HEPG2_24 h_0.04 um","quercetin_HEPG2_6 h_10 µM",0.213414634146341
"1001","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_24 h_0.04 um",1
"1002","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_24 h_0.12 um",0.229946524064171
"1003","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_24 h_0.37 um",0.183246073298429
"1004","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_24 h_1.11 um",0.154440154440154
"1005","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_24 h_10.0 um",0.184873949579832
"1006","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_24 h_3.33 um",0.153191489361702
"1007","radicicol_HEPG2_24 h_0.04 um","radicicol_HEPG2_6 h_10 µM",0.201117318435754
"1008","radicicol_HEPG2_24 h_0.04 um","spiperone_HEPG2_24 h_10 µM",0.202127659574468
"1009","radicicol_HEPG2_24 h_0.04 um","spiperone_HEPG2_24 h_3 µM",0.246445497630332
"1010","radicicol_HEPG2_24 h_0.04 um","spiperone_HEPG2_6 h_10 µM",0.190954773869347
"1011","radicicol_HEPG2_24 h_0.04 um","spiperone_HEPG2_6 h_3 µM",0.201716738197425
"1012","radicicol_HEPG2_24 h_0.04 um","temozolomide_HEPG2_6 h_10 µM",0.028898254063817
"1013","radicicol_HEPG2_24 h_0.04 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.276699029126214
"1014","radicicol_HEPG2_24 h_0.04 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.207920792079208
"1015","radicicol_HEPG2_24 h_0.04 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.234972677595628
