pr_gene_id,pr_gene_symbol
55225,RAVER2
55267,PRR34
50700,RDH8
30009,TBX21
54954,FAM120C
55124,PIWIL2
51154,MRTO4
25979,DHRS7B
79780,CCDC82
55853,IDI2-AS1
11173,ADAMTS7
80020,FOXRED2
80032,ZNF556
414918,DENND6B
63978,PRDM14
80070,ADAMTS20
80072,HEXA-AS1
80110,ZNF614
60482,SLC5A7
80157,CWH43
54207,KCNK10
197320,ZNF778
55707,NECAP2
80243,PREX2
10861,SLC26A1
80772,CPTP
57337,SENP7
80704,SLC19A3
27330,RPS6KA6
26505,CNNM3
9990,SLC12A6
27068,PPA2
55768,NGLY1
55764,IFT122
29949,IL19
51720,UIMC1
29075,LINC00652
51157,ZNF580
79741,CCDC7
64175,P3H1
10826,FAXDC2
51145,LOC51145
51084,CRYL1
50854,C6orf48
55065,SLC52A1
80700,UBXN6
54538,ROBO4
64184,EDDM3B
79788,ZNF665
51347,TAOK3
54584,GNB1L
151987,PPP4R2
55679,LIMS2
54766,BTG4
1456,CSNK1G3
79819,WDR78
63920,ZBED8
60467,BPESC1
10243,GPHN
54808,DYM
55293,UEVLD
3770,KCNJ14
63971,KIF13A
10501,SEMA6B
51702,PADI3
50487,PLA2G3
50514,DEC1
43849,KLK12
64066,MMP27
10911,UTS2
55089,SLC38A4
55072,RNF31
9238,TBRG4
64232,MS4A5
11280,SCN11A
11107,PRDM5
55511,SAGE1
64388,GREM2
57596,BEGAIN
79066,METTL16
79948,PLPPR3
9247,GCM2
29766,TMOD3
51179,HAO2
23415,KCNH4
57559,STAMBPL1
7161,TP73
3274,HRH2
51764,GNG13
3049,HBQ1
51298,THEG
9629,CLCA3P
10394,PRG3
11148,HHLA2
57105,CYSLTR2
29119,CTNNA3
23566,LPAR3
7223,TRPC4
79981,FRMD1
2587,GALR1
55243,KIRREL
140290,TCP10L
8708,B3GALT1
50939,IMPG2
51301,GCNT4
51311,TLR8
54860,MS4A12
55628,ZNF407
54932,EXD3
55732,C1orf112
25879,DCAF13
51224,TCEB3B
55289,ACOXL
7638,ZNF221
29991,OBP2A
27136,MORC1
29018,FOXN3-AS2
29942,PURG
4284,MIP
23590,PDSS1
11174,ADAMTS6
25769,SLC24A2
56301,SLC7A10
55835,CENPJ
56936,CCDC177
57091,CASS4
56934,CA10
51202,DDX47
152992,TRMT44
29968,PSAT1
59335,PRDM12
57663,USP29
80045,GPR157
85476,GFM1
80069,LINC00574
266977,ADGRF1
80125,CCDC33
80128,TRIM46
80144,FRAS1
57523,NYNRIN
57728,WDR19
80217,CFAP43
29944,PNMA3
54407,SLC38A2
60495,HPSE2
63976,PRDM16
26290,GALNT8
79024,SMIM2
79670,ZCCHC6
79064,TMEM223
55755,CDK5RAP2
55766,H2AFJ
10691,GMEB1
54878,DPP8
54149,C21orf91
26355,FAM162A
55471,NDUFAF7
57115,PGLYRP4
54682,MANSC1
26000,TBC1D10B
476,ATP1A1
78996,C7orf49
55683,KANSL3
29974,A1CF
54477,PLEKHA5
54545,MTMR12
29990,PILRB
51715,RAB23
112398,EGLN2
64693,CTAGE1
54986,ULK4
29943,PADI1
79363,RSG1
81876,RAB1B
81492,RSPH6A
81873,ARPC5L
79943,ZNF696
10867,TSPAN9
85294,KRTAP2-4
64806,IL25
81870,KRTAP9-9
81858,SHARPIN
114897,C1QTNF1
81851,KRTAP1-1
57669,EPB41L5
81850,KRTAP1-3
81849,ST6GALNAC5
83440,ADPGK
56001,NXF2
81833,SPACA1
81796,SLCO5A1
81790,RNF170
114899,C1QTNF3
81693,AMN
140545,RNF32
81627,TRMT1L
81491,GPR63
29091,STXBP6
81626,SHCBP1L
81624,DIAPH3
81622,UNC93B1
81619,TSPAN14
81617,CAB39L
81618,ITM2C
81490,PTDSS2
81608,FIP1L1
64850,ETNPPL
51129,ANGPTL4
81606,LBH
81603,TRIM8
83452,RAB33B
81602,CDADC1
83439,TCF7L1
81543,LRRC3
56165,TDRD1
81035,COLEC12
81034,SLC25A32
56259,CTNNBL1
83449,PMFBP1
81033,KCNH6
81031,SLC2A10
83448,PUS7L
83482,SCRT1
81579,PLA2G12A
81577,GFOD2
81029,WNT5B
83478,ARHGAP24
81575,APOLD1
80975,TMPRSS5
56156,TEX13B
56155,TEX14
83464,APH1B
83447,SLC25A31
50807,ASAP1
26503,SLC17A5
79789,CLMN
8863,PER3
29083,GTPBP8
4139,MARK1
55028,C17orf80
27343,POLL
54676,GTPBP2
27231,NMRK2
11022,TDRKH
51192,CKLF
23406,COTL1
7099,TLR4
9033,PKD2L1
9953,HS3ST3B1
63891,RNF123
64718,UNKL
64377,CHST8
51289,RXFP3
80763,SPX
51204,TACO1
57805,CCAR2
10392,NOD1
55130,ARMC4
79958,DENND1C
79961,DENND2D
9132,KCNQ4
9177,HTR3B
9966,TNFSF15
55079,FEZF2
80833,APOL3
55607,PPP1R9A
50508,NOX3
55239,OGFOD1
10022,INSL5
22806,IKZF3
23629,BRD7P3
55140,ELP3
9992,KCNE2
55374,TMCO6
10242,KCNMB2
29113,C6orf15
140803,TRPM6
55779,CFAP44
55335,NIPSNAP3B
55584,CHRNA9
51233,DRICH1
50940,PDE11A
55801,IL26
26280,IL1RAPL2
51384,WNT16
258,AMBN
55891,LENEP
27039,PKD2L2
54848,ARHGEF38
54967,CT55
54979,HRASLS2
30813,VSX1
27094,KCNMB3
23591,FAM215A
51146,A4GNT
51208,CLDN18
51378,ANGPT4
28990,ASTE1
2658,GDF2
51380,CSAD
29933,GPR132
29924,EPN1
55825,PECR
29935,RPA4
27202,C5AR2
56955,MEPE
56979,PRDM9
26261,FBXO24
56344,CABP5
56676,ASCL3
10086,HHLA1
51085,MLXIPL
23563,CHST5
50616,IL22
8074,FGF23
83446,CCDC70
59336,PRDM13
59340,HRH4
728621,CCDC30
80099,C7orf69
80111,C3orf36
117153,MIA2
80115,BAIAP2L2
80122,MAP3K19
80133,MROH9
84223,IQCG
80199,FUZ
80222,TARS2
29919,C18orf8
79157,MFSD11
54819,ZCCHC10
51136,RNFT1
79184,BRCC3
1103,CHAT
6343,SCT
64096,GFRA4
7711,ZNF155
55689,YEATS2
55118,CRTAC1
26960,NBEA
79684,MSANTD2
56914,OTOR
80896,NPL
56911,MAP3K7CL
54816,ZNF280D
26012,NSMF
54101,RIPK4
22955,SCMH1
54715,RBFOX1
27010,TPK1
54758,KLHDC4
55681,SCYL2
26249,KLHL3
54964,C1orf56
1154,CISH
79877,DCAKD
55515,ASIC4
51805,COQ3
55006,TRMT61B
51742,ARID4B
55051,NRDE2
26287,ANKRD2
57579,FAM135A
60468,BACH2
9392,TGFBRAP1
81551,STMN4
23762,OSBP2
79368,FCRL2
79369,B3GNT4
79370,BCL2L14
7855,FZD5
81554,WBSCR16
54904,WHSC1L1
81558,FAM117A
83463,MXD3
83444,INO80B
83445,GSG1
83394,PITPNM3
83460,EMC6
81932,HDHD3
81930,KIF18A
56159,TEX11
81566,CSRNP2
66035,SLC2A11
83443,SF3B5
23435,TARDBP
81556,VWA9
81501,DCSTAMP
81926,ABHD17A
81537,SGPP1
83442,SH3BGRL3
81890,QTRT1
59067,IL21
81563,C1orf21
727800,RNF208
81562,LMAN2L
81493,SYNC
83480,PUS3
3218,HOXB8
54332,GDAP1
8128,ST8SIA2
51237,MZB1
6041,RNASEL
2845,GPR22
1750,DLX6
84939,MUM1
80328,ULBP2
8643,PTCH2
50619,DEF6
1149,CIDEA
7007,TECTA
55507,GPRC5D
9376,SLC22A8
54328,GPR173
23742,NPAP1
80737,VWA7
28999,KLF15
29930,PCDHB1
30820,KCNIP1
10818,FRS2
84991,RBM17
2259,FGF14
57226,LYRM2
9340,GLP2R
9293,GPR52
2661,GDF9
27006,FGF22
57828,CATSPERG
56130,PCDHB6
58158,NEUROD4
56128,PCDHB8
10017,BCL2L10
30819,KCNIP2
64111,NPVF
80329,ULBP1
50834,TAS2R1
56659,KCNK13
26285,CLDN17
23538,OR52A1
1129,CHRM2
1493,CTLA4
9210,BMP15
50943,FOXP3
56006,SMG9
474,ATOH1
11086,ADAM29
442194,OR10C1
1046,CDX4
80739,C6orf25
26531,OR11A1
26529,OR12D2
2867,FFAR2
26476,OR10J1
1133,CHRM5
4880,NPPC
7441,VPREB1
3224,HOXC8
3350,HTR1A
4994,OR3A1
2847,MCHR1
1146,CHRNG
22953,P2RX2
1132,CHRM4
2832,NPBWR2
2668,GDNF
2693,GHSR
4975,OMP
3361,HTR5A
2848,GPR25
2895,GRID2
2862,MLNR
4825,NKX6-1
4342,MOS
4759,NEU2
4543,MTNR1A
8995,TNFSF18
5623,PSPN
8390,OR1G1
8822,FGF17
11317,RBPJL
9350,CER1
10316,NMUR1
7350,UCP1
2865,FFAR3
4995,OR3A2
64106,NPFFR1
8383,OR1A1
30814,PLA2G2E
50840,TAS2R14
50832,TAS2R4
9288,TAAR3
9287,TAAR2
50838,TAS2R13
50837,TAS2R7
50839,TAS2R10
50836,TAS2R8
60401,EDA2R
53904,MYO3A
27091,CACNG5
4992,OR1F1
11172,INSL6
27179,IL36A
57369,GJD2
56124,PCDHB12
56656,OR2S2
56132,PCDHB3
3238,HOXD12
9196,KCNAB3
81623,DEFB126
64600,PLA2G2F
53637,S1PR5
81792,ADAMTS12
81571,MIR600HG
81555,YIPF5
81285,OR51E2
8392,OR3A3
81669,CCNL2
79718,TBL1XR1
56157,TEX13A
81847,RNF146
81797,OR12D3
81894,SLC25A28
26291,FGF21
81892,SLIRP
81888,HYI
83461,CDCA3
64960,MRPS15
56158,TEX12
10741,RBBP9
2928,GSC2
4159,MC3R
51052,PRLH
50833,TAS2R16
26189,OR1A2
11085,ADAM30
83468,GLT8D2
56154,TEX15
81533,ITFG1
56123,PCDHB13
26692,OR2W1
81853,TMEM14B
57818,G6PC2
666,BOK
7473,WNT3
50831,TAS2R3
56244,BTNL2
3355,HTR1F
9038,TAAR5
4993,OR2C1
50835,TAS2R9
55554,KLK15
6369,CCL24
4991,OR1D2
8590,OR6A2
5030,P2RY4
4160,MC4R
2829,XCR1
2854,GPR32
27178,IL37
10955,SERINC3
103910,MYL12B
6138,RPL15
6648,SOD2
665,BNIP3L
3184,HNRNPD
10776,ARPP19
9334,B4GALT5
2029,ENSA
51596,CUTA
81848,SPRY4
51271,UBAP1
64422,ATG3
7259,TSPYL1
27335,EIF3K
22980,TCF25
54583,EGLN1
81609,SNX27
8675,STX16
339044,PKD1P1
3839,KPNA3
51606,ATP6V1H
81611,ANP32E
30000,TNPO2
8562,DENR
2744,GLS
84065,TMEM222
10813,UTP14A
51451,LCMT1
9440,MED17
55031,USP47
6468,FBXW4
55143,CDCA8
51659,GINS2
84079,ANKRD27
58528,RRAGD
63916,ELMO2
83483,PLVAP
79365,BHLHE41
80349,WDR61
83638,C11orf68
55341,LSG1
5361,PLXNA1
1978,EIF4EBP1
83716,CRISPLD2
11160,ERLIN2
10025,MED16
8559,PRPF18
80895,ILKAP
83743,GRWD1
27090,ST6GALNAC4
57406,ABHD6
84061,MAGT1
51176,LEF1
79003,MIS12
6646,SOAT1
23410,SIRT3
3275,PRMT2
8996,NOL3
55327,LIN7C
54806,AHI1
29081,METTL5
7187,TRAF3
65010,SLC26A6
51540,SCLY
9518,GDF15
11165,NUDT3
7462,LAT2
92815,HIST3H2A
3778,KCNMA1
27092,CACNG4
1875,E2F5
55009,C19orf24
4329,ALDH6A1
54478,FAM64A
84060,RBM48
29100,TMEM208
28971,AAMDC
9214,FCMR
9409,PEX16
51268,PIPOX
79366,HMGN5
7475,WNT6
55620,STAP2
51533,PHF7
57408,LRTM1
54469,ZFAND6
9501,RPH3AL
51616,TAF9B
23787,MTCH1
79135,APOO
654434,SNHG20
55863,TMEM126B
63827,BCAN
440515,ZNF506
54514,DDX4
8911,CACNA1I
10785,WDR4
118433,RPL23AP7
54996,MARC2
55367,PIDD1
23597,ACOT9
55769,ZNF83
79844,ZDHHC11
60626,RIC8A
56342,PPAN
54797,MED18
55726,ASUN
23780,APOL2
9960,USP3
55160,ARHGEF10L
140459,ASB6
50615,IL21R
93408,MYL10
10864,SLC22A7
29108,PYCARD
26353,HSPB8
27034,ACAD8
8022,LHX3
53944,CSNK1G1
56994,CHPT1
23603,CORO1C
29980,DONSON
51513,ETV7
1834,DSPP
56100,PCDHGB6
60506,NYX
54908,SPDL1
9400,RECQL5
55272,IMP3
51227,PIGP
55655,NLRP2
4869,NPM1
64981,MRPL34
55168,MRPS18A
10746,MAP3K2
55359,STYK1
440738,MAP1LC3C
64581,CLEC7A
79009,DDX50
7311,UBA52
64220,STRA6
80213,TM2D3
83990,BRIP1
79720,VPS37B
80143,SIKE1
55850,USE1
55275,VPS53
55898,UNC45A
55194,EVA1B
29086,BABAM1
54663,WDR74
79929,MAP6D1
81616,ACSBG2
57835,SLC4A5
10163,WASF2
10923,SUB1
1290,COL5A2
124583,CANT1
54865,GPATCH4
133619,PRRC1
2768,GNA12
57148,RALGAPB
56005,MYDGF
54915,YTHDF1
10238,DCAF7
8266,UBL4A
7145,TNS1
253943,YTHDF3
3157,HMGCS1
79646,PANK3
54434,SSH1
254102,EHBP1L1
113791,PIK3IP1
93436,ARMC6
92579,G6PC3
159,ADSS
63935,PCIF1
221037,JMJD1C
91300,R3HDM4
7357,UGCG
55603,FAM46A
3069,HDLBP
6120,RPE
54737,MPHOSPH8
55844,PPP2R2D
2004,ELK3
55578,SUPT20H
29117,BRD7
84934,RITA1
80853,KDM7A
85377,MICALL1
54431,DNAJC10
5238,PGM3
26119,LDLRAP1
51372,TMA7
51560,RAB6B
4915,NTRK2
54480,CHPF2
80233,FAAP100
57698,SHTN1
29982,NRBF2
55209,SETD5
80305,TRABD
9367,RAB9A
54455,FBXO42
11057,ABHD2
51131,PHF11
57171,DOLPP1
80789,INTS5
11021,RAB35
84148,KAT8
54934,KANSL2
90355,C5orf30
220972,MARCH8
90806,ANGEL2
5911,RAP2A
7798,LUZP1
83752,LONP2
83696,TRAPPC9
84861,KLHL22
5791,PTPRE
57707,TLDC1
60559,SPCS3
81570,CLPB
57513,CASKIN2
5317,PKP1
644096,SDHAF1
55793,FAM63A
23232,TBC1D12
57586,SYT13
93129,ORAI3
203197,C9orf91
400961,PAIP2B
7702,ZNF143
57535,KIAA1324
388969,C2orf68
400451,FAM174B
58986,TMEM8A
5316,PKNOX1
2122,MECOM
25861,DFNB31
54862,CC2D1A
253980,KCTD13
63925,ZNF335
9563,H6PD
25994,HIGD1A
84851,TRIM52
387509,GPR153
131408,FAM131A
114112,TXNRD3
115708,TRMT61A
84900,RNFT2
79140,CCDC28B
6853,SYN1
5128,CDK17
29899,GPSM2
84818,IL17RC
83451,ABHD11
32,ACACB
81929,SEH1L
51218,GLRX5
57502,NLGN4X
55152,DALRD3
285203,EOGT
64975,MRPL41
11276,SYNRG
27079,RPUSD2
196743,PAOX
2982,GUCY1A3
2018,EMX2
57570,TRMT5
5165,PDK3
79971,WLS
90362,FAM110B
56834,GPR137
11247,NXPH4
5079,PAX5
25926,NOL11
51150,SDF4
100129250,TOPORS-AS1
84034,EMILIN2
79137,FAM134A
54800,KLHL24
79086,SMIM7
6134,RPL10
11248,NXPH3
122704,MRPL52
51231,VRK3
339448,C1orf174
728855,LINC00623
2785,GNG3
3954,LETM1
1297,COL9A1
196483,EEF2KMT
64288,ZSCAN31
50863,NTM
255812,SDHAP1
26873,OPLAH
7596,ZNF45
10471,PFDN6
2321,FLT1
4173,MCM4
146909,KIF18B
1416,CRYBB2P1
284325,C19orf54
728448,PPIEL
51011,FAHD2A
9466,IL27RA
80755,AARSD1
123872,DNAAF1
353189,SLCO4C1
1285,COL4A3
51686,OAZ3
29127,RACGAP1
5313,PKLR
10249,GLYAT
146562,C16orf71
100134713,NDUFB2-AS1
148753,FAM163A
26065,LSM14A
8642,DCHS1
2940,GSTA3
466,ATF1
2967,GTF2H3
28511,NKIRAS2
23627,PRND
347902,AMIGO2
58513,EPS15L1
125058,TBC1D16
55839,CENPN
26084,ARHGEF26
57187,THOC2
54681,P4HTM
55763,EXOC1
221078,NSUN6
29960,FTSJ2
55750,AGK
51105,PHF20L1
8528,DDO
730051,ZNF814
64743,WDR13
64419,MTMR14
57576,KIF17
55288,RHOT1
50804,MYEF2
26010,SPATS2L
9236,CCPG1
57599,WDR48
10003,NAALAD2
9510,ADAMTS1
79029,SPATA5L1
55357,TBC1D2
51586,MED15
11285,B4GALT7
100132923,FAM66D
51531,TRMO
55909,BIN3
55108,BSDC1
57665,RDH14
54700,RRN3
56926,NCLN
65084,TMEM135
29956,CERS2
63875,MRPL17
11000,SLC27A3
29992,PILRA
79816,TLE6
55815,TSNAXIP1
26525,IL36RN
342538,NACA2
6290,SAA3P
54784,ALKBH4
6154,RPL26
55860,ACTR10
55379,LRRC59
64421,DCLRE1C
79007,DBNDD1
55454,CSGALNACT2
55616,ASAP3
7771,ZNF112
27434,POLM
51477,ISYNA1
25818,KLK5
10766,TOB2
23409,SIRT4
25896,INTS7
26205,GMEB2
56893,UBQLN4
29774,POM121L9P
100137047,JMJD7
23677,SH3BP4
23626,SPO11
79939,SLC35E1
221092,HNRNPUL2
84951,TNS4
84928,TMEM209
57223,PPP4R3B
85477,SCIN
64895,PAPOLG
150244,ZDHHC8P1
55798,METTL2B
285830,HLA-F-AS1
100506469,TMEM147-AS1
147657,ZNF480
10345,TRDN
3747,KCNC2
10485,C1orf61
57466,SCAF4
100126791,EGOT
388569,ZNF324B
259173,ALS2CL
201895,SMIM14
10018,BCL2L11
284217,LAMA1
376412,RNF126P1
50848,F11R
26137,ZBTB20
643224,TUBBP5
3268,AGFG2
23446,SLC44A1
79829,NAA40
347853,TBX10
23704,KCNE4
284649,SMG7-AS1
54555,DDX49
23307,FKBP15
3273,HRG
2000,ELF4
10495,ENOX2
9684,LRRC14
9683,N4BP1
9673,SLC25A44
9667,SAFB2
8189,SYMPK
5533,PPP3CC
4881,NPR1
1477,CSTF1
4641,MYO1C
10555,AGPAT2
29894,CPSF1
2110,ETFDH
8484,GALR3
6915,TBXA2R
9399,STOML1
5195,PEX14
4744,NEFH
4134,MAP4
116985,ARAP1
1043,CD52
22993,HMGXB3
9894,TELO2
6253,RTN2
4626,MYH8
4040,LRP6
23395,LARS2
23510,KCTD2
23381,SMG5
23263,MCF2L
27134,TJP3
8861,LDB1
10906,TRAFD1
9513,FXR2
5598,MAPK7
6405,SEMA3F
2975,GTF3C1
6015,RING1
7067,THRA
8859,STK19
1952,CELSR2
9814,SFI1
1497,CTNS
23201,FAM168A
4285,MIPEP
23354,HAUS5
4534,MTM1
7264,TSTA3
6439,SFTPB
1401,CRP
5467,PPARD
3700,ITIH4
9786,KIAA0586
6901,TAZ
9902,MRC2
8175,SF3A2
27241,BBS9
23349,PHF24
7701,ZNF142
23523,CABIN1
23094,SIPA1L3
1301,COL11A1
41,ASIC1
1760,DMPK
1839,HBEGF
60343,FAM3A
1186,CLCN7
9026,HIP1R
23129,PLXND1
6440,SFTPC
23549,DNPEP
55611,OTUB1
9580,SOX13
7454,WAS
360,AQP3
8115,TCL1A
1540,CYLD
7001,PRDX2
3263,HPX
10591,DNPH1
374655,ZNF710
10675,CSPG5
375449,MAST4
4059,BCAM
25970,SH2B1
56848,SPHK2
5252,PHF1
254531,LPCAT4
1822,ATN1
2767,GNA11
23038,WDTC1
7004,TEAD4
79095,C9orf16
10801,SEPT9
55565,ZNF821
26051,PPP1R16B
23328,SASH1
9620,CELSR1
219699,UNC5B
27315,PGAP2
150726,FBXO41
90956,ADCK2
55135,WRAP53
85360,SYDE1
23462,HEY1
80183,KIAA0226L
54531,MIER2
30846,EHD2
79903,NAA60
64785,GINS3
54985,HCFC1R1
55101,ATP5SL
90864,SPSB3
54910,SEMA4C
54552,GNL3L
55615,PRR5
54920,DUS2
11178,LZTS1
93643,TJAP1
112869,SGF29
79155,TNIP2
30827,CXXC1
51147,ING4
196403,DTX3
83937,RASSF4
11108,PRDM4
7942,TFEB
26088,GGA1
54976,C20orf27
339229,OXLD1
55311,ZNF444
25837,RAB26
9442,MED27
54961,SSH3
55049,C19orf60
389677,RBM12B
58525,WIZ
53838,C11orf24
92335,STRADA
79959,CEP76
1296,COL8A2
85352,KIAA1644
89853,MVB12B
79701,OGFOD3
57610,RANBP10
27147,DENND2A
83637,ZMIZ2
57787,MARK4
57572,DOCK6
93210,PGAP3
79591,C10orf76
57473,ZNF512B
57048,PLSCR3
51092,SIDT2
55238,SLC38A7
64834,ELOVL1
92595,ZNF764
1856,DVL2
84619,ZGPAT
51063,CALHM2
55223,TRIM62
55701,ARHGEF40
80022,MYO15B
138162,C9orf116
55589,BMP2K
376267,RAB15
55662,HIF1AN
79890,RIN3
84820,POLR2J4
2931,GSK3A
63876,PKNOX2
5526,PPP2R5B
91860,CALML4
51275,MAPKAPK5-AS1
57175,CORO1B
126298,IRGQ
158747,MOSPD2
64748,PLPPR2
78992,YIPF2
63897,HEATR6
85002,FAM86B1
283232,TMEM80
25960,ADGRA2
89941,RHOT2
79874,RABEP2
100289678,ZNF783
6376,CX3CL1
79716,NPEPL1
11033,ADAP1
4034,LRCH4
399664,MEX3D
54869,EPS8L1
90379,DCAF15
60,ACTB
