Gene ID	Gene Name	HepG2
ENSG00000120265	PCMT1	360974
ENSG00000120314	WDR55	8820
ENSG00000120333	MRPS14	94736
ENSG00000120370	GORAB	632
ENSG00000120437	ACAT2	1023576
ENSG00000120438	TCP1	818799
ENSG00000120509	PDZD11	4593
ENSG00000120526	NUDCD1	54523
ENSG00000120533	ENY2	43641
ENSG00000120549	KIAA1217	649
ENSG00000120616	EPC1	17
ENSG00000120647	CCDC77	4873
ENSG00000120662	MTRF1	158
ENSG00000120686	UFM1	721907
ENSG00000120688	WBP4	6714
ENSG00000120694	HSPH1	449134
ENSG00000120697	ALG5	53145
ENSG00000120699	EXOSC8	40145
ENSG00000120705	ETF1	402946
ENSG00000120708	TGFBI	461
ENSG00000120725	SIL1	1704
ENSG00000120733	KDM3B	1782
ENSG00000120756	PLS1	15137
ENSG00000120800	UTP20	17294
ENSG00000120802	TMPO	114968
ENSG00000120805	ARL1	121571
ENSG00000120837	NFYB	5401
ENSG00000120860	WASHC3	6641
ENSG00000120868	APAF1	560
ENSG00000120885	CLU	17272
ENSG00000120889	TNFRSF10B	20333
ENSG00000120896	SORBS3	4818
ENSG00000120899	PTK2B	187
ENSG00000120910	PPP3CC	1247
ENSG00000120913	PDLIM2	204
ENSG00000120915	EPHX2	8427
ENSG00000120925	RNF170	3982
ENSG00000120948	TARDBP	200594
ENSG00000120963	ZNF706	4309
ENSG00000120992	LYPLA1	257311
ENSG00000121022	COPS5	106455
ENSG00000121039	RDH10	6333
ENSG00000121057	AKAP1	20990
ENSG00000121058	COIL	5998
ENSG00000121060	TRIM25	105559
ENSG00000121064	SCPEP1	15778
ENSG00000121067	SPOP	287
ENSG00000121073	SLC35B1	1010
ENSG00000121152	NCAPH	17
ENSG00000121274	TENT4B	1570
ENSG00000121281	ADCY7	6
ENSG00000121350	PYROXD1	716
ENSG00000121390	PSPC1	128407
ENSG00000121481	RNF2	8851
ENSG00000121486	TRMT1L	14319
ENSG00000121552	CSTA	14297
ENSG00000121578	B4GALT4	1352
ENSG00000121579	NAA50	127372
ENSG00000121634	GJA8	61400
ENSG00000121680	PEX16	2266
ENSG00000121691	CAT	391816
ENSG00000121741	ZMYM2	1011
ENSG00000121749	TBC1D15	8353
ENSG00000121766	ZCCHC17	803
ENSG00000121774	KHDRBS1	266375
ENSG00000121851	POLR3GL	4399
ENSG00000121879	PIK3CA	621
ENSG00000121892	PDS5A	19887
ENSG00000121897	LIAS	943
ENSG00000121931	LRIF1	3036
ENSG00000121940	CLCC1	3403
ENSG00000122012	SV2C	17427
ENSG00000122026	RPL21	1083006
ENSG00000122033	MTIF3	3757
ENSG00000122068	FYTTD1	2893
ENSG00000122085	MTERF4	1784
ENSG00000122126	OCRL	4299
ENSG00000122140	MRPS2	45216
ENSG00000122218	COPA	325919
ENSG00000122257	RBBP6	2008
ENSG00000122299	ZC3H7A	6816
ENSG00000122335	SERAC1	204
ENSG00000122359	ANXA11	94913
ENSG00000122378	PRXL2A	225300
ENSG00000122406	RPL5	1380823
ENSG00000122435	TRMT13	237
ENSG00000122482	ZNF644	215
ENSG00000122484	RPAP2	212
ENSG00000122512	PMS2	284
ENSG00000122545	Sep-07	152218
ENSG00000122547	EEPD1	900
ENSG00000122550	KLHL7	251
ENSG00000122565	CBX3	166493
ENSG00000122566	HNRNPA2B1	1538043
ENSG00000122591	FAM126A	55
ENSG00000122642	FKBP9	8758
ENSG00000122643	NT5C3A	22456
ENSG00000122692	SMU1	65256
ENSG00000122705	CLTA	449667
ENSG00000122729	ACO1	64361
ENSG00000122779	TRIM24	4098
ENSG00000122786	CALD1	49734
ENSG00000122787	AKR1D1	394053
ENSG00000122863	CHST3	114
ENSG00000122873	CISD1	202129
ENSG00000122882	ECD	501
ENSG00000122884	P4HA1	81984
ENSG00000122912	SLC25A16	50
ENSG00000122958	VPS26A	163413
ENSG00000122965	RBM19	10043
ENSG00000122966	CIT	532
ENSG00000122970	IFT81	44
ENSG00000122971	ACADS	47126
ENSG00000123064	DDX54	32651
ENSG00000123104	ITPR2	6229
ENSG00000123106	CCDC91	873
ENSG00000123130	ACOT9	37411
ENSG00000123131	PRDX4	915149
ENSG00000123136	DDX39A	1070185
ENSG00000123143	PKN1	1614
ENSG00000123144	TRIR	7960
ENSG00000123146	ADGRE5	123
ENSG00000123154	WDR83	803
ENSG00000123159	GIPC1	9643
ENSG00000123178	SPRYD7	23011
ENSG00000123191	ATP7B	2289
ENSG00000123200	ZC3H13	957
ENSG00000123213	NLN	28185
ENSG00000123240	OPTN	990
ENSG00000123268	ATF1	57762
ENSG00000123297	TSFM	103473
ENSG00000123338	NCKAP1L	25
ENSG00000123349	PFDN5	128742
ENSG00000123352	SPATS2	2300
ENSG00000123353	ORMDL2	4220
ENSG00000123374	CDK2	5651
ENSG00000123384	LRP1	969
ENSG00000123415	SMUG1	628
ENSG00000123416	TUBA1B	6409340
ENSG00000123453	SARDH	31419
ENSG00000123472	ATPAF1	37335
ENSG00000123485	HJURP	30
ENSG00000123505	AMD1	220
ENSG00000123545	NDUFAF4	56110
ENSG00000123561	SERPINA7	521
ENSG00000123562	MORF4L2	3927
ENSG00000123595	RAB9A	10970
ENSG00000123600	METTL8	5656
ENSG00000123609	NMI	277
ENSG00000123684	LPGAT1	15099
ENSG00000123728	RAP2C	71888
ENSG00000123737	EXOSC9	35711
ENSG00000123815	COQ8B	960
ENSG00000123836	PFKFB2	5061
ENSG00000123838	C4BPA	3597
ENSG00000123908	AGO2	18752
ENSG00000123975	CKS2	678
ENSG00000123983	ACSL3	305246
ENSG00000123989	CHPF	49
ENSG00000123992	DNPEP	191656
ENSG00000124006	OBSL1	502
ENSG00000124067	SLC12A4	4366
ENSG00000124098	FAM210B	468
ENSG00000124120	TTPAL	2768
ENSG00000124145	SDC4	7416
ENSG00000124151	NCOA3	71
ENSG00000124155	PIGT	13325
ENSG00000124160	NCOA5	20197
ENSG00000124164	VAPB	189112
ENSG00000124171	PARD6B	11247
ENSG00000124172	ATP5F1E	169341
ENSG00000124177	CHD6	36
ENSG00000124181	PLCG1	18723
ENSG00000124193	SRSF6	277207
ENSG00000124198	ARFGEF2	29968
ENSG00000124201	ZNFX1	137
ENSG00000124207	CSE1L	215370
ENSG00000124209	RAB22A	2124
ENSG00000124214	STAU1	145984
ENSG00000124217	MOCS3	3929
ENSG00000124222	STX16	3534
ENSG00000124226	RNF114	79032
ENSG00000124228	DDX27	71244
ENSG00000124275	MTRR	2134
ENSG00000124279	FASTKD3	2072
ENSG00000124299	PEPD	309208
ENSG00000124313	IQSEC2	12
ENSG00000124333	VAMP7	8613
ENSG00000124356	STAMBP	17047
ENSG00000124357	NAGK	34108
ENSG00000124370	MCEE	33039
ENSG00000124380	SNRNP27	7037
ENSG00000124383	MPHOSPH10	33303
ENSG00000124422	USP22	1730
ENSG00000124486	USP9X	15646
ENSG00000124507	PACSIN1	413
ENSG00000124523	SIRT5	5751
ENSG00000124532	MRS2	6716
ENSG00000124535	WRNIP1	22262
ENSG00000124541	RRP36	301
ENSG00000124562	SNRPC	253902
ENSG00000124570	SERPINB6	225870
ENSG00000124571	XPO5	62449
ENSG00000124574	ABCC10	385
ENSG00000124575	HIST1H1D	12882
ENSG00000124587	PEX6	4
ENSG00000124588	NQO2	22935
ENSG00000124596	OARD1	22765
ENSG00000124608	AARS2	18183
ENSG00000124610	HIST1H1A	388
ENSG00000124614	RPS10	60213
ENSG00000124641	MED20	12703
ENSG00000124659	TBCC	11249
ENSG00000124733	MEA1	3260
ENSG00000124767	GLO1	1190589
ENSG00000124782	RREB1	173
ENSG00000124783	SSR1	304751
ENSG00000124784	RIOK1	7631
ENSG00000124786	SLC35B3	1221
ENSG00000124787	RPP40	15036
ENSG00000124789	NUP153	14700
ENSG00000124795	DEK	137621
ENSG00000124802	EEF1E1	308091
ENSG00000124831	LRRFIP1	19388
ENSG00000124839	RAB17	1427
ENSG00000124942	AHNAK	54379
ENSG00000125037	EMC3	49799
ENSG00000125107	CNOT1	16111
ENSG00000125124	BBS2	129
ENSG00000125149	C16orf70	3122
ENSG00000125166	GOT2	1259486
ENSG00000125246	CLYBL	3541
ENSG00000125257	ABCC4	3279
ENSG00000125304	TM9SF2	108430
ENSG00000125351	UPF3B	5129
ENSG00000125352	RNF113A	2206
ENSG00000125354	Sep-06	110040
ENSG00000125356	NDUFA1	39469
ENSG00000125375	ATP5S	33644
ENSG00000125386	FAM193A	66
ENSG00000125398	SOX9	4822
ENSG00000125434	SLC25A35	480
ENSG00000125445	MRPS7	162796
ENSG00000125447	GGA3	1332
ENSG00000125450	NUP85	38584
ENSG00000125454	SLC25A19	3174
ENSG00000125457	MIF4GD	2044
ENSG00000125458	NT5C	8305
ENSG00000125459	MSTO1	1377
ENSG00000125482	TTF1	48
ENSG00000125484	GTF3C4	13644
ENSG00000125485	DDX31	10154
ENSG00000125503	PPP1R12C	101
ENSG00000125611	CHCHD5	4380
ENSG00000125630	POLR1B	7566
ENSG00000125633	CCDC93	2219
ENSG00000125651	GTF2F1	25246
ENSG00000125652	ALKBH7	2350
ENSG00000125656	CLPP	29902
ENSG00000125676	THOC2	23380
ENSG00000125686	MED1	6808
ENSG00000125691	RPL23	1440577
ENSG00000125726	CD70	146
ENSG00000125730	C3	47777
ENSG00000125733	TRIP10	34240
ENSG00000125734	GPR108	154
ENSG00000125740	FOSB	233
ENSG00000125741	OPA3	4449
ENSG00000125743	SNRPD2	775793
ENSG00000125744	RTN2	1894
ENSG00000125746	EML2	10363
ENSG00000125753	VASP	48550
ENSG00000125755	SYMPK	17903
ENSG00000125772	GPCPD1	42
ENSG00000125779	PANK2	5026
ENSG00000125798	FOXA2	2277
ENSG00000125814	NAPB	1949
ENSG00000125817	CENPB	10471
ENSG00000125818	PSMF1	174704
ENSG00000125821	DTD1	49709
ENSG00000125826	RBCK1	2629
ENSG00000125827	TMX4	568
ENSG00000125835	SNRPB	426954
ENSG00000125844	RRBP1	360872
ENSG00000125868	DSTN	539766
ENSG00000125870	SNRPB2	79908
ENSG00000125871	MGME1	58669
ENSG00000125875	TBC1D20	2402
ENSG00000125877	ITPA	187647
ENSG00000125885	MCM8	55
ENSG00000125901	MRPS26	28161
ENSG00000125912	NCLN	85558
ENSG00000125968	ID1	1356
ENSG00000125970	RALY	374818
ENSG00000125977	EIF2S2	183670
ENSG00000125991	ERGIC3	3817
ENSG00000125995	ROMO1	139083
ENSG00000126001	CEP250	100
ENSG00000126012	KDM5C	220
ENSG00000126062	TMEM115	1084
ENSG00000126067	PSMB2	431488
ENSG00000126070	AGO3	304
ENSG00000126088	UROD	51927
ENSG00000126107	HECTD3	2331
ENSG00000126214	KLC1	42103
ENSG00000126216	TUBGCP3	4943
ENSG00000126217	MCF2L	55
ENSG00000126226	PCID2	30598
ENSG00000126247	CAPNS1	111064
ENSG00000126249	PDCD2L	11208
ENSG00000126254	RBM42	13066
ENSG00000126261	UBA2	224014
ENSG00000126267	COX6B1	262164
ENSG00000126391	FRMD8	2871
ENSG00000126432	PRDX5	2266498
ENSG00000126457	PRMT1	456703
ENSG00000126458	RRAS	3023
ENSG00000126461	SCAF1	86
ENSG00000126522	ASL	89513
ENSG00000126524	SBDS	238712
ENSG00000126561	STAT5A	1918
ENSG00000126562	WNK4	88
ENSG00000126581	BECN1	5952
ENSG00000126602	TRAP1	309248
ENSG00000126653	NSRP1	92
ENSG00000126705	AHDC1	7
ENSG00000126749	EMG1	149233
ENSG00000126756	UXT	845
ENSG00000126768	TIMM17B	27883
ENSG00000126777	KTN1	126088
ENSG00000126787	DLGAP5	1393
ENSG00000126790	L3HYPDH	10601
ENSG00000126803	HSPA2	1338
ENSG00000126814	TRMT5	13213
ENSG00000126858	RHOT1	14074
ENSG00000126878	AIF1L	6174
ENSG00000126883	NUP214	14423
ENSG00000126934	MAP2K2	53668
ENSG00000126945	HNRNPH2	39751
ENSG00000126953	TIMM8A	205290
ENSG00000127054	INTS11	3403
ENSG00000127125	PPCS	67895
ENSG00000127184	COX7C	201203
ENSG00000127191	TRAF2	3996
ENSG00000127314	RAP1B	520884
ENSG00000127324	TSPAN8	28
ENSG00000127328	RAB3IP	915
ENSG00000127337	YEATS4	2202
ENSG00000127445	PIN1	34522
ENSG00000127452	FBXL12	2500
ENSG00000127463	EMC1	51008
ENSG00000127481	UBR4	24083
ENSG00000127483	HP1BP3	91752
ENSG00000127511	SIN3B	316
ENSG00000127526	SLC35E1	11547
ENSG00000127527	EPS15L1	28280
ENSG00000127540	UQCR11	27184
ENSG00000127554	GFER	5433
ENSG00000127603	MACF1	100
ENSG00000127616	SMARCA4	23349
ENSG00000127663	KDM4B	31
ENSG00000127774	EMC6	25909
ENSG00000127804	METTL16	6525
ENSG00000127824	TUBA4A	2696
ENSG00000127831	VIL1	338313
ENSG00000127837	AAMP	55323
ENSG00000127838	PNKD	1705
ENSG00000127884	ECHS1	648798
ENSG00000127914	AKAP9	881
ENSG00000127946	HIP1	329
ENSG00000127947	PTPN12	1365
ENSG00000127948	POR	785164
ENSG00000127955	GNAI1	1359
ENSG00000127980	PEX1	10
ENSG00000127989	MTERF1	207
ENSG00000128050	PAICS	660052
ENSG00000128059	PPAT	90882
ENSG00000128159	TUBGCP6	174
ENSG00000128191	DGCR8	16
ENSG00000128203	ASPHD2	9817
ENSG00000128228	SDF2L1	52351
ENSG00000128245	YWHAH	221076
ENSG00000128266	GNAZ	2344
ENSG00000128283	CDC42EP1	2711
ENSG00000128294	TPST2	374
ENSG00000128309	MPST	379503
ENSG00000128311	TST	179298
ENSG00000128335	APOL2	1736
ENSG00000128340	RAC2	1302
ENSG00000128394	APOBEC3F	1205
ENSG00000128463	EMC4	12954
ENSG00000128487	SPECC1	565
ENSG00000128510	CPA4	1081
ENSG00000128512	DOCK4	1187
ENSG00000128513	POT1	27
ENSG00000128524	ATP6V1F	42185
ENSG00000128534	LSM8	83998
ENSG00000128563	PRKRIP1	429
ENSG00000128567	PODXL	14
ENSG00000128585	MKLN1	3864
ENSG00000128591	FLNC	4347
ENSG00000128595	CALU	511283
ENSG00000128604	IRF5	282
ENSG00000128607	KLHDC10	150
ENSG00000128609	NDUFA5	220661
ENSG00000128641	MYO1B	63392
ENSG00000128654	MTX2	164247
ENSG00000128694	OSGEPL1	3914
ENSG00000128699	ORMDL1	4682
ENSG00000128708	HAT1	54455
ENSG00000128731	HERC2	249
ENSG00000128789	PSMG2	26648
ENSG00000128791	TWSG1	345
ENSG00000128829	EIF2AK4	1808
ENSG00000128833	MYO5C	396
ENSG00000128849	CGNL1	197
ENSG00000128908	INO80	84
ENSG00000128915	ICE2	26
ENSG00000128918	ALDH1A2	50273
ENSG00000128928	IVD	135753
ENSG00000128951	DUT	119345
ENSG00000128989	ARPP19	18222
ENSG00000129003	VPS13C	2380
ENSG00000129071	MBD4	57
ENSG00000129083	COPB1	266046
ENSG00000129084	PSMA1	457050
ENSG00000129103	SUMF2	26367
ENSG00000129116	PALLD	17753
ENSG00000129128	SPCS3	205653
ENSG00000129158	SERGEF	843
ENSG00000129187	DCTD	15808
ENSG00000129219	PLD2	1678
ENSG00000129235	TXNDC17	532209
ENSG00000129245	FXR2	3740
ENSG00000129250	KIF1C	1783
ENSG00000129255	MPDU1	304375
ENSG00000129315	CCNT1	4988
ENSG00000129317	PUS7L	23
ENSG00000129347	KRI1	2084
ENSG00000129351	ILF3	592120
ENSG00000129353	SLC44A2	227
ENSG00000129354	AP1M2	27
ENSG00000129422	MTUS1	876
ENSG00000129460	NGDN	145567
ENSG00000129472	RAB2B	15916
ENSG00000129474	AJUBA	2370
ENSG00000129484	PARP2	83
ENSG00000129493	HEATR5A	2667
ENSG00000129514	FOXA1	8287
ENSG00000129515	SNX6	64654
ENSG00000129518	EAPP	6589
ENSG00000129562	DAD1	617705
ENSG00000129566	TEP1	20
ENSG00000129625	REEP5	453753
ENSG00000129636	ITFG1	491
ENSG00000129657	SEC14L1	3709
ENSG00000129667	RHBDF2	547
ENSG00000129675	ARHGEF6	172
ENSG00000129680	MAP7D3	192
ENSG00000129691	ASH2L	15693
ENSG00000129696	TTI2	442
ENSG00000129824	RPS4Y1	80176
ENSG00000129925	TMEM8A	95
ENSG00000129932	DOHH	23826
ENSG00000129933	MAU2	39
ENSG00000129968	ABHD17A	518
ENSG00000130005	GAMT	116414
ENSG00000130021	PUDP	23856
ENSG00000130024	PHF10	2577
ENSG00000130038	CRACR2A	392
ENSG00000130119	GNL3L	8964
ENSG00000130147	SH3BP4	4824
ENSG00000130150	MOSPD2	1159
ENSG00000130158	DOCK6	567
ENSG00000130159	ECSIT	6001
ENSG00000130164	LDLR	2516
ENSG00000130165	ELOF1	161416
ENSG00000130175	PRKCSH	946298
ENSG00000130176	CNN1	960
ENSG00000130177	CDC16	15172
ENSG00000130193	THEM6	95925
ENSG00000130202	NECTIN2	15119
ENSG00000130203	APOE	193899
ENSG00000130204	TOMM40	515682
ENSG00000130208	APOC1	71096
ENSG00000130227	XPO7	58139
ENSG00000130244	FAM98C	1358
ENSG00000130254	SAFB2	5781
ENSG00000130255	RPL36	3389188
ENSG00000130294	KIF1A	248
ENSG00000130299	GTPBP3	5247
ENSG00000130303	BST2	751
ENSG00000130304	SLC27A1	605
ENSG00000130305	NSUN5	28637
ENSG00000130309	COLGALT1	107095
ENSG00000130311	DDA1	13841
ENSG00000130312	MRPL34	3743
ENSG00000130313	PGLS	411186
ENSG00000130332	LSM7	67009
ENSG00000130340	SNX9	65939
ENSG00000130347	RTN4IP1	1565
ENSG00000130348	QRSL1	6873
ENSG00000130349	C6orf203	583
ENSG00000130382	MLLT1	7767
ENSG00000130396	AFDN	22169
ENSG00000130429	ARPC1B	59217
ENSG00000130479	MAP1S	15128
ENSG00000130489	SCO2	15865
ENSG00000130511	SSBP4	870
ENSG00000130513	GDF15	19795
ENSG00000130517	PGPEP1	20065
ENSG00000130520	LSM4	105848
ENSG00000130522	JUND	139
ENSG00000130528	HRC	924
ENSG00000130529	TRPM4	961
ENSG00000130559	CAMSAP1	396
ENSG00000130560	UBAC1	319
ENSG00000130589	HELZ2	707
ENSG00000130635	COL5A1	512
ENSG00000130638	ATXN10	101391
ENSG00000130640	TUBGCP2	3958
ENSG00000130656	HBZ	2000
ENSG00000130669	PAK4	5808
ENSG00000130675	MNX1	770
ENSG00000130695	CEP85	631
ENSG00000130699	TAF4	644
ENSG00000130702	LAMA5	17600
ENSG00000130703	OSBPL2	2536
ENSG00000130706	ADRM1	66803
ENSG00000130707	ASS1	124765
ENSG00000130713	EXOSC2	35446
ENSG00000130717	UCK1	677
ENSG00000130723	PRRC2B	470
ENSG00000130724	CHMP2A	5642
ENSG00000130725	UBE2M	229838
ENSG00000130726	TRIM28	283868
ENSG00000130731	METTL26	160
ENSG00000130748	TMEM160	13941
ENSG00000130749	ZC3H4	5274
ENSG00000130762	ARHGEF16	2905
ENSG00000130764	LRRC47	215457
ENSG00000130768	SMPDL3B	269
ENSG00000130779	CLIP1	9093
ENSG00000130787	HIP1R	6000
ENSG00000130810	PPAN	19312
ENSG00000130811	EIF3G	109534
ENSG00000130813	C19orf66	41100
ENSG00000130816	DNMT1	11106
ENSG00000130821	SLC6A8	10211
ENSG00000130826	DKC1	184428
ENSG00000130829	DUSP9	164701
ENSG00000130830	MPP1	1401
ENSG00000130935	NOL11	51887
ENSG00000130939	UBE4B	3731
ENSG00000130956	HABP4	3303
ENSG00000130985	UBA1	569643
ENSG00000130988	RGN	40366
ENSG00000131013	PPIL4	24952
ENSG00000131016	AKAP12	513
ENSG00000131018	SYNE1	3530
ENSG00000131023	LATS1	69
ENSG00000131037	EPS8L1	1473
ENSG00000131043	AAR2	16929
ENSG00000131051	RBM39	125166
ENSG00000131069	ACSS2	71051
ENSG00000131100	ATP6V1E1	157579
ENSG00000131116	ZNF428	767
ENSG00000131143	COX4I1	636646
ENSG00000131148	EMC8	7958
ENSG00000131149	GSE1	156
ENSG00000131153	GINS2	2207
ENSG00000131165	CHMP1A	32736
ENSG00000131171	SH3BGRL	16142
ENSG00000131236	CAP1	583968
ENSG00000131238	PPT1	241034
ENSG00000131269	ABCB7	7667
ENSG00000131368	MRPS25	84960
ENSG00000131373	HACL1	1716
ENSG00000131374	TBC1D5	9161
ENSG00000131375	CAPN7	5702
ENSG00000131435	PDLIM4	6220
ENSG00000131437	KIF3A	419
ENSG00000131446	MGAT1	7702
ENSG00000131459	GFPT2	59
ENSG00000131462	TUBG1	43648
ENSG00000131467	PSME3	306723
ENSG00000131469	RPL27	1841551
ENSG00000131473	ACLY	539978
ENSG00000131475	VPS25	89396
ENSG00000131495	NDUFA2	247542
ENSG00000131503	ANKHD1	4757
ENSG00000131504	DIAPH1	58850
ENSG00000131507	NDFIP1	187
ENSG00000131558	EXOC4	7071
ENSG00000131626	PPFIA1	3019
ENSG00000131652	THOC6	54855
ENSG00000131653	TRAF7	210
ENSG00000131711	MAP1B	7627
ENSG00000131724	IL13RA1	1093
ENSG00000131725	WDR44	2408
ENSG00000131732	ZCCHC9	298
ENSG00000131747	TOP2A	16422
ENSG00000131748	STARD3	571
ENSG00000131773	KHDRBS3	9725
ENSG00000131778	CHD1L	2823
ENSG00000131779	PEX11B	42537
ENSG00000131781	FMO5	5611
ENSG00000131791	PRKAB2	2602
ENSG00000131828	PDHA1	287719
ENSG00000131844	MCCC2	141417
ENSG00000131871	SELENOS	486
ENSG00000131876	SNRPA1	239199
ENSG00000131941	RHPN2	1301
ENSG00000131966	ACTR10	5558
ENSG00000131981	LGALS3	140013
ENSG00000132002	DNAJB1	258188
ENSG00000132005	RFX1	409
ENSG00000132024	CC2D1A	6183
ENSG00000132031	MATN3	182
ENSG00000132109	TRIM21	2515
ENSG00000132128	LRRC41	3632
ENSG00000132153	DHX30	42514
ENSG00000132155	RAF1	3861
ENSG00000132164	SLC6A11	5193
ENSG00000132182	NUP210	47962
ENSG00000132196	HSD17B7	50177
ENSG00000132199	ENOSF1	1636
ENSG00000132254	ARFIP2	32055
ENSG00000132256	TRIM5	35
ENSG00000132274	TRIM22	169
ENSG00000132275	RRP8	13750
ENSG00000132286	TIMM10B	8898
ENSG00000132294	EFR3A	1458
ENSG00000132300	PTCD3	37047
ENSG00000132305	IMMT	247636
ENSG00000132313	MRPL35	618
ENSG00000132323	ILKAP	59917
ENSG00000132330	SCLY	21683
ENSG00000132334	PTPRE	111
ENSG00000132341	RAN	2551758
ENSG00000132356	PRKAA1	23800
ENSG00000132359	RAP1GAP2	39
ENSG00000132376	INPP5K	1570
ENSG00000132382	MYBBP1A	155030
ENSG00000132383	RPA1	41374
ENSG00000132386	SERPINF1	18965
ENSG00000132388	UBE2G1	25196
ENSG00000132405	TBC1D14	87
ENSG00000132423	COQ3	4607
ENSG00000132424	PNISR	54
ENSG00000132432	SEC61G	338798
ENSG00000132434	LANCL2	8808
ENSG00000132437	DDC	3958
ENSG00000132446	FTHL17	21022
ENSG00000132463	GRSF1	27280
ENSG00000132466	ANKRD17	1165
ENSG00000132467	UTP3	13068
ENSG00000132478	UNK	2507
ENSG00000132481	TRIM47	18319
ENSG00000132485	ZRANB2	15588
ENSG00000132510	KDM6B	1848
ENSG00000132541	RIDA	157715
ENSG00000132549	VPS13B	42
ENSG00000132570	PCBD2	6895
ENSG00000132581	SDF2	78741
ENSG00000132589	FLOT2	96024
ENSG00000132591	ERAL1	5094
ENSG00000132600	PRMT7	135
ENSG00000132603	NIP7	310543
ENSG00000132604	TERF2	6283
ENSG00000132612	VPS4A	64753
ENSG00000132613	MTSS1L	397
ENSG00000132646	PCNA	496987
ENSG00000132661	NXT1	4159
ENSG00000132664	POLR3F	5485
ENSG00000132670	PTPRA	1179
ENSG00000132676	DAP3	153518
ENSG00000132680	KHDC4	329
ENSG00000132688	NES	491
ENSG00000132694	ARHGEF11	133
ENSG00000132716	DCAF8	3100
ENSG00000132740	IGHMBP2	117
ENSG00000132768	DPH2	5465
ENSG00000132773	TOE1	1784
ENSG00000132780	NASP	110059
ENSG00000132792	CTNNBL1	69643
ENSG00000132793	LPIN3	20
ENSG00000132824	SERINC3	2612
ENSG00000132825	PPP1R3D	86
ENSG00000132842	AP3B1	48507
ENSG00000132849	PATJ	63
ENSG00000132854	KANK4	152
ENSG00000132912	DCTN4	25842
ENSG00000132953	XPO4	4730
ENSG00000132963	POMP	797
ENSG00000132964	CDK8	18419
ENSG00000133026	MYH10	108130
ENSG00000133028	SCO1	25001
ENSG00000133030	MPRIP	2158
ENSG00000133056	PIK3C2B	365
ENSG00000133103	COG6	9659
ENSG00000133104	SPART	891
ENSG00000133111	RFXAP	598
ENSG00000133112	TPT1	396473
ENSG00000133119	RFC3	36594
ENSG00000133121	STARD13	6
ENSG00000133124	IRS4	981
ENSG00000133138	TBC1D8B	893
ENSG00000133142	TCEAL4	230
ENSG00000133226	SRRM1	20091
ENSG00000133265	HSPBP1	17620
ENSG00000133313	CNDP2	232568
ENSG00000133315	MACROD1	45965
ENSG00000133316	WDR74	19143
ENSG00000133318	RTN3	171652
ENSG00000133398	MED10	3212
ENSG00000133422	MORC2	3016
ENSG00000133454	MYO18B	2833
ENSG00000133612	AGAP3	1013
ENSG00000133641	C12orf29	11713
ENSG00000133657	ATP13A3	330
ENSG00000133703	KRAS	5076
ENSG00000133704	IPO8	4617
ENSG00000133706	LARS	105004
ENSG00000133731	IMPA1	94314
ENSG00000133773	CCDC59	886
ENSG00000133789	SWAP70	10215
ENSG00000133805	AMPD3	112
ENSG00000133812	SBF2	49
ENSG00000133816	MICAL2	204
ENSG00000133818	RRAS2	56365
ENSG00000133835	HSD17B4	327626
ENSG00000133858	ZFC3H1	221
ENSG00000133884	DPF2	24266
ENSG00000133895	MEN1	576
ENSG00000133935	ERG28	298814
ENSG00000133943	DGLUCY	7783
ENSG00000133961	NUMB	5981
ENSG00000134001	EIF2S1	278974
ENSG00000134014	ELP3	26714
ENSG00000134046	MBD2	3748
ENSG00000134049	IER3IP1	333707
ENSG00000134057	CCNB1	979
ENSG00000134072	CAMK1	7780
ENSG00000134077	THUMPD3	6167
ENSG00000134086	VHL	5537
ENSG00000134108	ARL8B	8121
ENSG00000134146	DPH6	354
ENSG00000134153	EMC7	73309
ENSG00000134186	PRPF38B	19348
ENSG00000134202	GSTM3	244526
ENSG00000134215	VAV3	55
ENSG00000134222	PSRC1	3582
ENSG00000134240	HMGCS2	583
ENSG00000134243	SORT1	15354
ENSG00000134247	PTGFRN	2409
ENSG00000134248	LAMTOR5	7354
ENSG00000134255	CEPT1	16614
ENSG00000134262	AP4B1	332
ENSG00000134265	NAPG	56199
ENSG00000134278	SPIRE1	66
ENSG00000134283	PPHLN1	3695
ENSG00000134285	FKBP11	16491
ENSG00000134294	SLC38A2	647950
ENSG00000134308	YWHAQ	471701
ENSG00000134313	KIDINS220	827
ENSG00000134318	ROCK2	64078
ENSG00000134324	LPIN1	211
ENSG00000134326	CMPK2	472
ENSG00000134330	IAH1	8450
ENSG00000134333	LDHA	3397573
ENSG00000134352	IL6ST	481
ENSG00000134371	CDC73	20239
ENSG00000134375	TIMM17A	1966
ENSG00000134419	RPS15A	1751568
ENSG00000134440	NARS	602573
ENSG00000134444	RELCH	3855
ENSG00000134452	FBH1	26
ENSG00000134453	RBM17	13268
ENSG00000134461	ANKRD16	54
ENSG00000134463	ECHDC3	1209
ENSG00000134480	CCNH	16098
ENSG00000134516	DOCK2	764
ENSG00000134574	DDB2	57904
ENSG00000134575	ACP2	16073
ENSG00000134597	RBMX2	3565
ENSG00000134602	STK26	76779
ENSG00000134644	PUM1	11826
ENSG00000134684	YARS	286246
ENSG00000134686	PHC2	11877
ENSG00000134690	CDCA8	182
ENSG00000134697	GNL2	30072
ENSG00000134709	HOOK1	9398
ENSG00000134717	BTF3L4	163093
