"","exp1","exp2","Jc"
"750","geldanamycin_HEPG2_24 h_3.33 µM","geldanamycin_HEPG2_24 h_3.33 um",0.139705882352941
"751","geldanamycin_HEPG2_24 h_3.33 µM","geldanamycin_HEPG2_24 h_3.33 µM",1
"752","geldanamycin_HEPG2_24 h_3.33 µM","geldanamycin_HEPG2_6 h_10 µM",0.123076923076923
"753","geldanamycin_HEPG2_24 h_3.33 µM","mitomycin-c_HCC515_24 h_10 µM",0.0987654320987654
"754","geldanamycin_HEPG2_24 h_3.33 µM","mitomycin-c_HCC515_6 h_10 µM",0.118811881188119
"755","geldanamycin_HEPG2_24 h_3.33 µM","quercetin_HEPG2_6 h_10 µM",0.105263157894737
"756","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_24 h_0.04 um",0.101796407185629
"757","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_24 h_0.12 um",0.0845070422535211
"758","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_24 h_0.37 um",0.177631578947368
"759","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_24 h_1.11 um",0.196581196581197
"760","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_24 h_10.0 um",0.179487179487179
"761","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_24 h_3.33 um",0.218390804597701
"762","geldanamycin_HEPG2_24 h_3.33 µM","radicicol_HEPG2_6 h_10 µM",0.158878504672897
"763","geldanamycin_HEPG2_24 h_3.33 µM","spiperone_HEPG2_24 h_10 µM",0.125786163522013
"764","geldanamycin_HEPG2_24 h_3.33 µM","spiperone_HEPG2_24 h_3 µM",0.0957446808510638
"765","geldanamycin_HEPG2_24 h_3.33 µM","spiperone_HEPG2_6 h_10 µM",0.165562913907285
"766","geldanamycin_HEPG2_24 h_3.33 µM","spiperone_HEPG2_6 h_3 µM",0.2
"767","geldanamycin_HEPG2_24 h_3.33 µM","temozolomide_HEPG2_6 h_10 µM",0.128205128205128
"768","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.129032258064516
"769","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.184
"770","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.136054421768707
"771","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.1
"772","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.186440677966102
"773","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0277777777777778
"774","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.154545454545455
"775","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.145161290322581
"776","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.134831460674157
"777","geldanamycin_HEPG2_24 h_3.33 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.101123595505618
"778","geldanamycin_HEPG2_24 h_3.33 µM","thapsigargin_HEPG2_6 h_10 µM",0.117647058823529
"779","geldanamycin_HEPG2_24 h_3.33 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.142857142857143
"780","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_24 h_20 µM",0.124087591240876
"781","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_24 h_5 µM",0.20952380952381
"782","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_6 h_10 µM",0.111111111111111
"783","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_6 h_20 µM",0.111111111111111
"784","geldanamycin_HEPG2_24 h_3.33 µM","YC-1_HEPG2_6 h_5 µM",0.175572519083969
"785","geldanamycin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.0916666666666667
"786","geldanamycin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.0555555555555556
"787","geldanamycin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0847457627118644
"788","geldanamycin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.0495049504950495
"789","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.0927835051546392
"790","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.0849056603773585
"791","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.0833333333333333
"792","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.128205128205128
"793","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0705882352941176
"794","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.120481927710843
"795","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0769230769230769
"796","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.0943396226415094
"797","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.12
"798","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.0816326530612245
"799","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.0677966101694915
"800","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.123076923076923
"801","geldanamycin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",1
"802","geldanamycin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.0714285714285714
"803","geldanamycin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.12
"804","geldanamycin_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.1
"805","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.054421768707483
"806","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.142857142857143
"807","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.0948905109489051
"808","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.0882352941176471
"809","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.05
"810","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.0845070422535211
"811","geldanamycin_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.130952380952381
"812","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.111111111111111
"813","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.072463768115942
"814","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.0970149253731343
"815","geldanamycin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.0952380952380952
"816","geldanamycin_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0925925925925926
"817","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.0735294117647059
"818","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.122641509433962
"819","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.0534351145038168
"820","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.116279069767442
"821","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.0673076923076923
"822","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0714285714285714
"823","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.13953488372093
"824","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.0761904761904762
"825","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.142857142857143
"826","geldanamycin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0298507462686567
"827","geldanamycin_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.175
"828","geldanamycin_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.110169491525424
"829","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.0775862068965517
"830","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.126436781609195
"831","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.0408163265306122
"832","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.0930232558139535
"833","geldanamycin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.0869565217391304
"834","mitomycin-c_HCC515_24 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.105263157894737
"835","mitomycin-c_HCC515_24 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.130434782608696
"836","mitomycin-c_HCC515_24 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.111111111111111
"837","mitomycin-c_HCC515_24 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.22
"838","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.14018691588785
"839","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.110169491525424
"840","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.108333333333333
"841","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.106382978723404
"842","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0760869565217391
"843","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.123711340206186
"844","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.075
"845","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.072463768115942
"846","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.149425287356322
"847","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.109090909090909
"848","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.109375
"849","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.0987654320987654
"850","mitomycin-c_HCC515_24 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.0714285714285714
"851","mitomycin-c_HCC515_24 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",1
"852","mitomycin-c_HCC515_24 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.111111111111111
"853","mitomycin-c_HCC515_24 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.0757575757575758
"854","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.0555555555555556
"855","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.0666666666666667
"856","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.106666666666667
"857","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.104347826086957
"858","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.128571428571429
"859","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.120481927710843
"860","mitomycin-c_HCC515_24 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.0882352941176471
"861","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.0993377483443709
"862","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.0975609756097561
"863","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.0794701986754967
"864","mitomycin-c_HCC515_24 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.0826446280991736
"865","mitomycin-c_HCC515_24 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.0416666666666667
"866","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.117241379310345
"867","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.125
"868","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.107913669064748
"869","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.103448275862069
"870","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.144144144144144
"871","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0338983050847458
"872","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.14
"873","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.112068965517241
"874","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.1
"875","mitomycin-c_HCC515_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.103896103896104
"876","mitomycin-c_HCC515_24 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0862068965517241
"877","mitomycin-c_HCC515_24 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.0888888888888889
"878","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.1015625
"879","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.1875
"880","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.0634920634920635
"881","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.105633802816901
"882","mitomycin-c_HCC515_24 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.165289256198347
"883","mitomycin-c_HCC515_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.171232876712329
"884","mitomycin-c_HCC515_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.132352941176471
"885","mitomycin-c_HCC515_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.118279569892473
"886","mitomycin-c_HCC515_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.19672131147541
"887","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.23728813559322
"888","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.201550387596899
"889","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.145985401459854
"890","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.196261682242991
"891","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.193548387096774
"892","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.146551724137931
"893","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.195652173913043
"894","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.126436781609195
"895","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.158878504672897
"896","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.140625
"897","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.211678832116788
"898","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.118811881188119
"899","mitomycin-c_HCC515_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.12
"900","mitomycin-c_HCC515_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.111111111111111
"901","mitomycin-c_HCC515_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",1
"902","mitomycin-c_HCC515_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.117647058823529
"903","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.120689655172414
"904","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.1
"905","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.165644171779141
"906","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.237704918032787
"907","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.170454545454545
"908","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.206185567010309
"909","mitomycin-c_HCC515_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.227272727272727
"910","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.225806451612903
"911","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.225806451612903
"912","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.176100628930818
"913","mitomycin-c_HCC515_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.28099173553719
"914","mitomycin-c_HCC515_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.112359550561798
"915","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.223684210526316
"916","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.169117647058824
"917","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.280575539568345
"918","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.128205128205128
"919","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.143939393939394
"920","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.164383561643836
"921","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.189655172413793
"922","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.233870967741935
"923","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.12
"924","mitomycin-c_HCC515_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.184782608695652
"925","mitomycin-c_HCC515_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0740740740740741
"926","mitomycin-c_HCC515_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.204225352112676
"927","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.195652173913043
"928","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.221238938053097
"929","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.123456790123457
"930","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.214765100671141
"931","mitomycin-c_HCC515_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.222222222222222
"932","quercetin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.10077519379845
"933","quercetin_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.0869565217391304
"934","quercetin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0869565217391304
"935","quercetin_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.17
"936","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.0446428571428571
"937","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.125
"938","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.11304347826087
"939","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.125
"940","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0842696629213483
"941","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.0947368421052632
"942","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0657894736842105
"943","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.078125
"944","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.104651162790698
"945","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.114285714285714
"946","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.0873015873015873
"947","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.105263157894737
"948","quercetin_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.1
"949","quercetin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.0757575757575758
"950","quercetin_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.117647058823529
"951","quercetin_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",1
"952","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.0849673202614379
"953","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.0350877192982456
"954","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.110344827586207
"955","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.119266055045872
"956","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.072463768115942
"957","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.113924050632911
"958","quercetin_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.115789473684211
"959","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.133802816901408
"960","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.0493827160493827
"961","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.120567375886525
"962","quercetin_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.135135135135135
"963","quercetin_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.111111111111111
"964","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.105633802816901
"965","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.130434782608696
"966","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.111940298507463
"967","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0925925925925926
"968","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.079646017699115
"969","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0980392156862745
"970","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.184782608695652
"971","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.127272727272727
"972","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.152777777777778
"973","quercetin_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0526315789473684
"974","quercetin_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.115384615384615
"975","quercetin_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.145161290322581
"976","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.105691056910569
"977","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.112244897959184
"978","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.087719298245614
"979","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.109489051094891
"980","quercetin_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.133333333333333
"981","radicicol_HEPG2_24 h_0.04 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.141509433962264
"982","radicicol_HEPG2_24 h_0.04 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.136363636363636
"983","radicicol_HEPG2_24 h_0.04 um","brefeldin-a_HEPG2_6 h_10 µM",0.0869565217391304
"984","radicicol_HEPG2_24 h_0.04 um","brefeldin-a_HEPG2_6 h_100 nM",0.101522842639594
"985","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.04 um",0.142105263157895
"986","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.04 µM",0.141414141414141
"987","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.12 um",0.169230769230769
"988","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.12 µM",0.117977528089888
"989","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.37 um",0.153543307086614
"990","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_0.37 µM",0.114754098360656
"991","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_1.11 um",0.0710059171597633
"992","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_1.11 µM",0.069620253164557
"993","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_10 µM",0.0955056179775281
"994","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_10.0 um",0.101522842639594
"995","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_3.33 um",0.117924528301887
"996","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_24 h_3.33 µM",0.101796407185629
"997","radicicol_HEPG2_24 h_0.04 um","geldanamycin_HEPG2_6 h_10 µM",0.054421768707483
"998","radicicol_HEPG2_24 h_0.04 um","mitomycin-c_HCC515_24 h_10 µM",0.0555555555555556
"999","radicicol_HEPG2_24 h_0.04 um","mitomycin-c_HCC515_6 h_10 µM",0.120689655172414
"1000","radicicol_HEPG2_24 h_0.04 um","quercetin_HEPG2_6 h_10 µM",0.0849673202614379
